m1,m2,m3,m4,m5,m6,m7,m8,m9,k1,k2,k3,k4,k5,k6,k7,k8,k9,c1,c2,c3,c4,c5,c6,c7,c8,c9,wave_name,T_1,a_max,a_avg,drift_max,drift_avg
150160.7762278442,123767.30048451682,11363.082434615984,308508.01905759604,401193.8218623119,397197.1905568706,332691.8758799959,292506.849736234,282663.23690543533,6088515.742463646,203372861.97699633,176760627.8350739,108600757.05020933,82420853.31362799,105988995.52782317,62058424.80624531,81206815.52721937,27310603.070767604,807097.0089406952,17931382.301810954,526129.8538274405,12519409.446685703,15099860.986948395,11917911.318647014,3761299.2633172604,3924802.4116200004,10509644.04046558,RSN568_SANSALV_GIC180,2.3763186318241405,7.841784473193472,6.272573543516341,0.014139513803729834,0.011152245613099942
101218.10439686918,434970.3434813313,251504.60971274512,50204.38070035071,443476.973424591,265825.604162972,227558.6146992855,390000.7458342498,676.7327545294245,8085427.503478994,154202292.57701272,173240907.0728417,47827192.02836423,4945647.962297334,33107178.80456883,63109202.98939274,23215094.59377664,17225699.2064028,455910.0589374824,10190070.836691644,7603181.015644927,1777510.9216554817,3258063.574205706,5281380.565969408,12433896.008243462,4703293.340016954,4940548.405577795,RSN6960_DARFIELD_RHSCN86W,3.1844021775433644,2.752627567178458,2.3002843077036377,0.004761075858244704,0.004190986542516672
324588.6400508111,349750.7763827827,271664.8460007695,367637.6602816032,440742.18272115913,151535.03429774378,26951.146612812783,26421.721987989862,305796.5568355992,16881250.447892588,77818030.00294429,76316583.8918165,90036032.62809815,145342638.21851498,31681453.485942066,96865584.51322225,49586953.91857916,28796966.844450433,3520302.837512348,9546027.457335789,3748790.19079605,7772769.138591584,6617504.353382932,6654126.442864199,7163676.929641468,9930662.50908155,4613128.791743801,RSN53_SFERN_BFA180,2.462596931026916,0.12603830060950427,0.09482640826455589,0.0004578995851268472,0.00039776331712690886
20780.17266867234,293351.6265547115,63852.650127740606,244514.52991712536,186031.21599403792,302557.5002500023,214078.11637647427,113027.40331981052,358852.8341957647,11843626.960250042,68182872.3804895,64248326.330203086,154327367.38704786,26214708.8715667,80499472.35404237,10156020.877516063,62121042.97592737,43702300.11914492,5375427.692939002,9804016.096324347,10231453.759888733,4234580.25551334,4523433.367190756,1689273.6313144995,3676693.8273394625,7194549.047772181,1511390.5086436046,RSN879_LANDERS_LCN260,2.3025285145304077,8.350552726743183,7.558924552284383,0.019988223245924523,0.014422387155499585
264238.8703907409,487738.2892152003,156005.83058815388,362569.9297691465,319449.9355194473,145193.52934849716,327081.0511848298,242535.4208564587,324979.2769972752,6551672.624187898,94222434.27093853,187931157.80122593,77202216.05176929,27192102.453629207,91558118.74873121,105405032.44723801,77203900.38912047,18552659.13303891,292948.23916684964,2873942.260284718,10823417.70814043,6487452.511113396,11758494.062718777,12386929.55703352,2995484.649862627,8216042.097913252,2039006.980979083,RSN16_NCALIF.AG_A-FRN134,2.600367601048827,1.1328806346694054,0.9023148100733018,0.0010279152989586457,0.0008557056262389509
2278.6383607154185,193537.68270857932,303614.2388940717,293822.37885410246,417663.7521924183,150715.44369410473,23541.05811226899,78468.00794285645,523011.4345349941,918677.0211896792,50644123.186551034,58439507.81046563,146326653.4463033,63615125.00574649,24545507.848295372,8263068.499470875,76456259.11727846,22094400.10343899,566401.3039029202,12183770.64519687,6646376.555781269,12469234.272403337,7718992.406827092,7935277.433785083,1059341.6281265118,9873511.219887516,5691922.655007178,RSN37_BORREGO_A-PEL090,2.8724008122338236,0.3912001356542554,0.24339146668597803,0.0010163667057595457,0.0009120276062966019
122060.03931871854,239195.17977788765,473289.4611290699,427498.6377783706,135059.90244104405,392847.6478048165,315235.67754460976,367927.919390259,186944.01007697472,533516.8508827478,50778005.55938216,110468360.01343256,27717175.453059185,119669353.00794955,147659262.70704377,92821752.07896763,4113687.0443042205,26661421.026558504,5577238.075136683,5180507.207034301,13655443.946187291,10074421.1339932,8880476.263648162,1033060.7311327468,9525650.591495438,4473062.695155914,10214564.907667,RSN59_SFERN_CSM095,3.7306131898142842,0.2701796072439242,0.2357167298839783,0.00032035308801399393,0.0002480750765539099
313486.50880909077,60403.137589996746,160694.95800146618,66383.10726548708,25543.912605482274,113456.6105205002,354103.1331633664,370704.77651158976,277070.8322201749,10193470.623239955,101237027.12978303,9699611.23183288,154485763.6553521,95534911.0832584,106765198.01566865,43248008.389296666,56283058.1816935,47399534.68851329,932885.5216402257,8501696.607143672,14195938.202243196,2468735.6577447434,17177256.32509417,9706306.460082712,3440181.261342096,7031469.597995762,8955158.008585526,RSN77_SFERN_PUL254,2.424661735444267,17.154488894608253,13.265600813798766,0.009813938444676666,0.00810438752832158
22958.040422002385,232445.52314568864,366548.7625705123,385389.19786205713,396184.4695155944,405485.7140598436,344431.0265257409,472589.0887114288,479535.00389896,5066698.687551285,144341520.95850676,158885739.0404776,78600514.87107661,24915338.250204846,4904046.1839924,114617731.21211216,72123720.790779,29986833.36146314,3791611.4326286344,19844149.69395387,16279132.317783078,4253149.002456271,1797086.3198744163,10584313.295159549,3932655.6433894183,2165690.4107718044,10953328.404177379,RSN6975_DARFIELD_TPLCN27W,3.051579970953631,3.825388495375517,3.484336954436217,0.009670992169820689,0.007457990549989137
76036.43262740028,24674.57746948166,167964.72858346257,464315.90860898315,422266.3964299668,32480.135390364372,217083.18474896208,283349.5648034542,307440.4060141386,889670.1951827373,14257504.239979906,177214395.4377552,141587263.96324205,113471265.29611753,25248755.557392165,16343499.17499558,53883537.84692256,46084125.069165565,5380483.283665818,11544984.382708427,2982899.1060107374,1249157.118565288,11659915.895449951,12613720.709969874,12396087.371751072,12740790.239436742,2521374.1647487627,RSN3473_CHICHI.06_TCU078E,2.5266957513692723,4.110820707366726,3.396842802339693,0.004585259185512638,0.004159667917060239
43849.44219952645,327408.45124219015,138552.93466169518,166236.67439265765,321320.14742487145,433297.8529778365,318990.1858416504,118037.95485146015,18375.909275035585,4223118.852645548,143699005.99372602,134546983.7489739,107146095.83062255,16010634.78557941,145631429.4314623,40476923.04892111,82916111.49074166,11794713.419883734,5130773.563677075,16354210.867704703,850061.0500554029,9035559.275593186,9879539.165544176,10752789.752320973,3723735.108799083,6386491.900572573,8719547.518813133,RSN49_LYTLECR_SAD003,2.442763787423407,0.5955153178525097,0.5179653461848559,0.00014539257356849749,0.00012266446692964382
126958.52286590374,480111.75619765633,337643.05144388037,458676.49207370257,190591.039160729,174774.7851754663,229111.69671812057,136495.10714350996,143783.27570831333,8987094.373754004,40918136.341188386,55535005.894855805,125279332.49470834,26939269.567646854,141305188.800334,36960436.68693387,17676034.292607334,11946475.624881366,4535501.7992231995,5426490.861569591,2393374.809606888,16504841.025484098,4348949.488743055,1214245.8597783463,3979101.384217393,12496692.847782372,1243712.4066477136,RSN65_SFERN_OPP000,2.639212167135832,1.0660077306911733,0.9251577279038656,0.0017740724412106073,0.00169336945143202
128687.77845391851,148591.96314578602,171104.0573072254,427618.58655164734,8272.613436000474,222720.1734533796,63273.88548151031,278180.72846678196,221152.66305366257,1474848.3136373106,122378113.32838687,35613501.454532534,23233261.519947097,96992435.1266635,64576573.210774496,79501936.23840158,75261548.99883194,58197734.59191256,1316424.1224175256,5125142.37757887,1163822.7688844816,11131025.550927605,6231815.895333627,2984971.0256658113,13628017.131304087,2907181.446686548,3016676.151259156,RSN6960_DARFIELD_RHSCN86W,2.568385992624853,2.7151060970856773,2.2881045684076464,0.004700515253069776,0.004189274602591242
358582.0076595822,68786.9387492433,476523.0735226472,28071.80132388742,73191.25074949006,286727.3546942911,64516.55851501744,397894.05858791195,465411.6561312693,19935.63601071279,111396421.51604573,90519270.4856424,128064563.10511415,97048716.90569614,72481522.05927949,63769799.50591403,66888391.51408425,36628012.635498405,1561073.9798003528,3549378.492049435,9865727.839823509,8874284.092385791,2417857.5383826224,49647.613597853524,2389069.193735069,10916697.93504506,10461492.239412619,RSN25_NCALIF.AG_B-FRN224,31.153256957293692,0.9067455788394216,0.7604411812919323,0.0006437859266180192,0.0005871160591500406
6417.2698963687735,362264.3755944005,51675.91874536083,468856.4258124288,126078.09436900966,219718.6111765282,135716.91724791218,219565.33738557846,313162.93984583934,838338.8672622889,95993683.87647426,138163588.55018124,96953603.10937287,25929702.708017007,40925964.19372928,25419201.70631761,68845041.15592235,27238583.975002635,2792955.1894788705,8331246.984507201,706519.6178249748,18575574.826111276,14548439.331756096,1340677.6054645465,14142918.06010039,10290227.110704605,6982653.461328467,RSN451_MORGAN_CYC285,2.5520765833957224,15.836808401277978,13.792908343368147,0.013058866716882113,0.01058418962894923
474168.83339373517,390768.79383416846,423114.77579803625,51277.77396278104,483496.4876891325,82953.77087552255,109200.83283261218,276831.19686141313,182137.54301638098,1876199.7200065218,200000044.3477429,154342701.16379577,153048590.32101822,52071476.23560054,66687219.93394221,45704703.10958538,63419322.647382215,20569799.531151056,3881469.8345703157,20398287.96542388,7305062.824094622,16164863.141220747,17587069.342851277,946161.9406150697,5879797.483737329,308314.3848953267,8503280.433117682,RSN51_SFERN_PVE155,4.462365041033367,0.5155532085443835,0.45732476364438845,0.0006371593316785433,0.0005256258300027085
212132.3235598137,481768.52401427884,101453.4864523825,444697.5713294117,470351.303819705,168167.6410480442,417994.01238353836,448683.34822181397,6925.196079748166,514346.0776628222,70845878.89563912,74165415.24278581,60772583.5842104,5191249.15475701,108276238.9018048,70883197.43077588,29052440.408010326,27853426.78282967,2164710.8512957618,5352485.825419799,3146203.821694282,18028386.25924069,10559157.902574548,3906353.5722821704,12145534.943493167,7155149.097342881,6524028.696253634,RSN44_LYTLECR_CLN180,4.998097425211819,0.4790068441856066,0.3898866850352706,0.0001589714512607625,0.00013207358500288616
