m1,m2,m3,m4,m5,m6,m7,m8,m9,k1,k2,k3,k4,k5,k6,k7,k8,k9,c1,c2,c3,c4,c5,c6,c7,c8,c9,wave_name,T_1,a_max,a_avg,drift_max,drift_avg
76213.01606871567,482821.79432441085,242586.02352848087,135933.20076651455,138957.21065966305,482047.98984196794,477257.40160045825,400668.80786192557,210574.79492330324,16116057.558686769,62275598.25514189,190814446.98783112,17842594.037343483,60615906.969931915,5344259.361893749,79663586.4540135,70495995.84242201,51087762.719616435,5773061.9216496395,5945632.264903862,2473783.9750009663,15183413.205202667,740507.4719422909,12728680.369896047,2612279.030024012,8753087.35649915,7491296.199635946,RSN4480_L-AQUILA_GX066XTE,3.26929912970832,9.038849224607565,7.101172595066809,0.006870311104298521,0.005945611063611174
254787.5576363937,109086.17985205639,178986.68999324302,27827.344495745685,466385.0033807426,341047.5520869094,162970.34150040237,143874.93627369168,397833.18665724393,15550282.674957538,67453290.38467516,52775213.82888254,155886113.45665488,102215175.36406563,138349209.39996505,46408184.38935639,31289182.876679238,29692835.611662343,103227.37942470195,14749442.055811811,5751749.83718719,11782077.837675259,9571718.398776015,14110718.885119535,1151646.0901674184,10474479.168774573,6127635.806884276,RSN3473_CHICHI.06_TCU078N,2.544121794090091,5.3164931165809595,4.554016031586327,0.005615101505442424,0.003774026181213789
228466.57343971453,377043.80425242265,251026.03160815366,120780.07246104606,375762.21616898576,479875.3607890647,279631.31397436437,245005.56951490112,303929.77529311867,7819700.361377658,88344294.00368355,193500679.34765452,75792131.92286636,154698937.83420718,17186253.10757959,110869811.1102541,38503819.74554656,43456011.610183775,2453441.967238952,16121946.582218882,2488816.453595546,2644241.3303193925,17511612.342669155,13592214.752108369,6070866.775959814,6002044.96420441,4674416.965096391,RSN81_SFERN_PPP270,2.783144410655529,1.6604170435964822,1.4537812719935788,0.0007452553158143583,0.0006567416375643237
446908.2794044993,142626.31673656817,380489.153377218,455577.0987606201,35479.76061367815,148551.0503241245,44685.21397701413,386244.8313525663,152665.8944005053,5117286.03170539,119417194.58230789,105473932.48357871,9119902.998434627,94163671.66996147,94827590.14561479,31082196.198289674,64655097.66145126,54124975.63639304,2221763.441277705,9273292.18314527,8072844.694306436,5871577.426955952,11034285.984082365,8921308.402097479,5020159.511362534,9911804.675700499,10506677.307755511,RSN983_NORTHR_JGB292,3.2674080075263157,15.831510118941184,12.032727875101463,0.01646010319587691,0.012368405261150447
260788.6064512296,300006.16660209623,148702.91487290058,449257.5086507795,215451.4475547182,432694.8902873648,431754.8456820262,357727.13605850126,247761.8186593887,4235596.245479426,212450637.69129375,5298544.879098886,169607065.98937154,71670895.06123398,112044415.55996974,94652608.47257762,39807877.88566972,5097018.667426667,801291.425587689,7219072.411183835,16838507.758344136,18212010.857295368,16556778.3599031,15635855.91532901,8018685.757591777,2318070.7076925687,8158503.64628317,RSN879_LANDERS_LCN345,2.610078101610101,8.618109235927577,7.8246112375133565,0.0046003941569865104,0.00412705418632593
359686.17099126545,476650.1602411247,170802.06845484435,116062.5007070397,486068.1431140461,366865.61849686585,229333.83434247095,451100.9788538467,19092.67352841057,17101849.674195364,147517553.99944836,173084417.6087536,79892668.68314041,73760520.08993784,84425249.2581279,80536779.87172078,75545725.98098366,38379010.034383565,5929489.751794999,15141505.956336765,11762461.938109236,1852462.0939142893,4445433.290881176,4854191.521040078,10182205.928133106,8073366.616743273,4368773.706600223,RSN4107_PARK2004_COW360,2.613582813452392,12.35732775352393,9.016372640877165,0.014652657671592063,0.01095627138290721
81199.3995282255,287687.2503642722,478710.49710218294,225123.3318926088,294412.1938541947,7142.994471067442,147347.07777910953,269974.176346535,410062.2841027361,13726925.363834206,69582923.85279854,168134973.19441563,123063727.98624402,121140724.20142318,42116015.93405521,104939976.6864429,9913348.151389437,45479965.89523884,511477.27263324655,2330732.568004182,4350457.09835969,9688575.432629727,8014644.526178226,2079789.028258463,8796347.542379968,8542101.435002051,7087012.607733021,RSN1528_CHICHI_TCU101-N,2.5576085838119127,3.4495805122882697,2.854365495117389,0.006302712556538236,0.005685573279497981
313107.9463294166,441771.0935852823,436945.4636626213,307099.2540541362,294634.3737096355,451104.2358960661,114911.84958567395,43060.06203916793,11505.457495076158,15693288.873659959,186926393.66598308,109517971.8406874,162890755.96055394,60743538.06725819,123030324.31844744,41571458.85277633,38245074.65045724,16657451.184987333,788009.6372471731,17585860.690880205,8619104.359716631,10862716.970757317,7940474.008745012,1027897.0935338745,10841701.443444742,227916.83349267516,9969519.275303224,RSN17_SCALIF_SLO234,2.498014585746335,0.6227004183893934,0.49775908949274555,0.0007264295873773235,0.0005075872364034805
473943.32833877474,394882.13376798393,357871.15996656637,194909.0934377001,226038.0082891097,391431.35870931565,348698.1156395107,385579.2678846273,417316.7378188204,13076617.561231133,195712084.3236675,85181181.42512812,66760652.63848963,63043185.41816816,21294379.12752713,25638358.862363458,28623685.01453983,46354858.34171314,1648639.1522814075,15013063.499767413,9840500.680542778,17772905.07877411,592425.0704311121,2858747.8863944714,5710729.039985242,8503961.274069259,2791202.1939618546,RSN24_CTRCALIF_B-HCH271,2.881631207544308,0.8890111862153858,0.670343075913451,0.0009007364121102924,0.0006863869509477652
5939.654565829781,438555.34451691585,435765.1649351627,77216.02270718952,18340.51723047451,330897.73245610856,274384.30183116934,274482.1909298181,261499.33961747115,16465308.533486022,155652021.278147,132441288.86954562,158819083.40802133,88683646.41503718,21189295.40460002,74705470.5892278,42807592.00426488,24604384.550159972,432984.5974277535,16778740.068246517,7369327.683551033,10276137.460495595,9289732.581368716,12155217.331303999,6561122.575194013,1553053.7223345118,4214059.097168071,RSN3744_CAPEMEND_BNH360,2.4578434449685904,3.138974544531512,2.6623866203541997,0.008264500901997759,0.006747892358351171
