m1,m2,m3,m4,m5,m6,m7,m8,m9,k1,k2,k3,k4,k5,k6,k7,k8,k9,c1,c2,c3,c4,c5,c6,c7,c8,c9,wave_name,T_1,a_max,a_avg,drift_max,drift_avg
264390.6727466694,406156.9664401669,280444.58470561134,188235.052579243,66202.76714416477,105980.73317865838,183721.5571545082,458443.8011242915,105711.9990996844,13865490.186883494,179385366.14902452,148712631.734937,165805282.809187,150370883.79398024,143143627.2529267,32096305.447888102,39703135.81394255,25419965.373077247,2175822.334177695,7485138.678133505,5517166.173365171,13297358.40972845,5676116.517669124,8706881.581417905,3780016.2702934486,5054874.269150821,5776598.214486585,RSN568_SANSALV_GIC090,2.600006097477217,10.477390131111203,8.964583196076411,0.01307145876222023,0.009870061375590003
55373.77253909495,125829.75137741267,10300.65835887433,287959.1537047545,116509.10122134582,83255.68196670756,450099.06137970596,65113.5641140904,309249.2114654248,4949448.677298635,212508003.33206275,111829214.92076898,35778688.80547442,70736151.0739879,1435407.968220224,15198725.708219687,30755855.66629218,32885826.201112032,2050828.8411815597,8569034.962464966,5973988.913371095,7752714.253871921,13599735.487145618,5819590.484380857,15028158.913655367,1024023.3081186349,9715305.612777691,RSN2_HELENA.B_B-FEB000,2.730213435738075,0.5175627624324065,0.47362382350656795,4.449544529396547e-05,3.4212011869474184e-05
263657.36876463564,272104.0265428436,171092.4413179354,353803.8245177631,78791.5408526959,331431.7962344534,488584.20363567973,24392.45888926125,293901.5857644897,10075613.134651916,166463471.6802718,48235480.45583331,100653704.9522582,124336284.2838316,79149048.4454341,107198759.18695155,13052206.389425302,32868944.443932574,2905913.118518256,15116118.482586136,11001325.36425204,5667959.534329483,4088312.1736401194,5066654.002737387,11515705.162772832,12734791.526145931,7892313.66062228,RSN86_SFERN_SON033,2.6082120386622414,0.2503632990331228,0.17369749596587977,0.0005911013599437094,0.0005207154672319233
158098.06343319727,262006.85115777823,271618.5556845586,157251.9726418069,184104.19753190016,262977.84080348467,89903.47800811377,136353.02314584315,92933.4265820834,13589097.865605786,17510053.03962992,174681173.69165912,67986352.45492814,49173926.69433511,87690216.63155007,77708230.36343417,1936304.8568997104,20240441.63464456,5606252.371518975,10715907.513974126,9484861.395791614,15776711.301727494,12946558.324083015,5957738.427115226,3229466.100403921,5535106.330667215,1811837.7612149434,RSN96_MANAGUA_B-ESO090,2.2720090758145974,3.285056695684234,2.7607333692886975,0.006268710807867918,0.005465900219277187
186739.9902434707,41554.42128249739,343151.9028039841,177285.1728107243,70418.66685849211,243500.69431442049,458729.7687183464,187825.59355635845,65872.69930309226,14570382.307181204,96823782.69776623,24204380.202589385,52421312.64960653,58636820.73377774,31870052.288770813,117060961.4636145,82668364.4993386,56128734.93701043,265283.69346873485,6100460.84746306,3203870.633622524,1710209.0679782827,17502126.05651403,5674302.766792372,13028903.635449875,8206702.653414474,8762390.862378523,RSN1505_CHICHI_TCU068-E,2.5247047820646853,6.986839831045477,6.264603510753854,0.03242480646580289,0.020086456476049504
277148.1279659227,282814.9917196839,307252.7551954198,262185.3201300098,63787.49895612453,371102.60919806425,103773.9890201015,291098.8987431357,230538.41561966843,8596157.23371801,182277548.77372444,147849080.27084488,78193396.03642337,53656449.29924654,23410941.038683005,44863036.377119586,67154740.68531848,39190408.42221013,5004773.753692396,4506666.696055363,4027428.2663125554,917246.0729987375,7782982.884687195,8049407.160103414,12262664.295602316,12072112.817821365,10479233.00138561,RSN1485_CHICHI_TCU045-E,2.3955265696491317,7.434539786678691,5.825396969884625,0.0059772296062027205,0.004810083005741214
237150.92364819074,63063.831099218165,7936.297174205065,233908.03143284481,437258.65474627883,183368.79854351195,389553.53271707974,491440.0972527465,23141.18403317345,2794372.5689127403,10854784.599732293,82665257.93063599,85220653.80800447,155348725.27685705,13982152.585584722,8618454.098314274,31660155.27897919,38586771.3915807,4256846.1312434245,7328408.2534054555,213401.7958236613,7327256.025583417,2236169.979476364,5563155.917317932,11809476.531276507,12108538.344375761,5918545.024307443,RSN3548_LOMAP_LEX090,2.782122947853386,6.14857117205673,5.471705704230985,0.01761936231348693,0.013122201801788838
181129.73686187874,199045.4950156289,228114.2930118212,127456.5904340574,254197.57502829572,297687.4096589593,490303.0470168631,478098.02413068677,165052.4364414132,12023560.752598938,151477270.56148386,109894394.03403164,92842506.21225105,48936927.10123957,100282331.47873247,98025044.4470486,28483821.426927295,33510901.033144224,2287788.5756322523,15601724.604806054,19461655.344333325,13725698.46617138,2762782.2296300493,11323454.266846381,2275292.154134092,4259314.86800949,238523.26329138363,RSN49_LYTLECR_SAD003,2.6974181960344503,0.5936882762004375,0.5186100202737668,0.00015450323120961185,0.00012349082623201377
294180.31166471686,363538.9632807612,347002.660271598,331299.47007124947,474654.2977584369,347883.0480249664,115306.34741056582,64446.67742875298,477281.967357437,601721.4862118987,33165008.280031573,156729715.65140674,140014839.64638177,11791871.31641623,98933643.19648789,37081291.03708656,1293598.4680126722,20986911.831908956,132136.6174093869,7827625.155428007,2007324.2297276545,5708753.124029437,10998977.466209687,14320385.814734912,1005485.7651188304,3657821.958939904,6352778.241076505,RSN73_SFERN_L09291,5.49393545417802,1.6343638921192376,1.5129872413920655,0.0011114605016874393,0.0009922766174632518
449807.07599509874,254960.65294515304,376571.2918527146,493246.91131430573,386439.3650384437,415535.2400798744,163405.68680432937,426047.558346892,518376.1299385012,6165742.5303047225,112482006.98469765,8279591.588308471,118554028.1285631,4592164.644801932,150943246.39770693,65358982.79694354,74006463.03010017,35964133.41193037,5074589.078918835,18878484.9490941,12010225.092073489,8227762.195639857,12808297.891012602,1789826.9584867004,9218626.683881445,9320681.432513066,3474735.607905212,RSN17_SCALIF_SLO234,3.153516369835301,0.6174546352066255,0.491806115017167,0.0005665812016910444,0.00048360801112428016
