m1,m2,m3,m4,m5,m6,m7,m8,m9,k1,k2,k3,k4,k5,k6,k7,k8,k9,c1,c2,c3,c4,c5,c6,c7,c8,c9,wave_name,T_1,a_max,a_avg,drift_max,drift_avg
404845.0045434893,85608.91770545387,383340.2481420661,276534.40513641556,122971.59801225428,116990.09696298257,277484.4800045406,12752.003328712992,384665.7756477044,13706165.753008664,95354365.07927012,171642798.15677115,119785260.43173623,56518428.14711478,65488347.14416146,45310556.420875944,15156696.743514765,1304548.9750071336,345476.9389410329,18591291.675804056,2759857.3053794913,6172079.238049249,4567703.697349491,4377126.768571813,10248981.06509041,711700.8445438581,9714515.464198591,RSN181_IMPVALL.H_H-E06230,4.367178637646113,5.247130744274467,4.171647137936785,0.030438565322761846,0.02094036071303395
291054.4582289217,312018.80958488345,181365.1523487578,164679.1835614371,216830.89572390364,272668.6492014451,300061.2510986776,29752.37312463748,54055.37855905118,558274.8457841515,134820564.3799941,191687156.05701214,168446668.539745,121652038.75200996,47661680.1897437,41769407.05582499,75828697.53979026,5242269.758887904,1907897.0757697977,18404446.300799903,13055101.659825046,246147.77820238387,5624073.47136526,16737909.692180336,10091817.694424907,1822815.3576667176,9901761.860737618,RSN43_LYTLECR_CSM185,5.646552340717315,0.49970682003492395,0.45465037436584155,6.933504070892203e-05,4.7690599953326046e-05
404060.86987407814,396559.3052365794,373932.26494697697,30894.526378798506,423160.6259270024,268811.1370294737,431790.48560511216,228819.67661969943,375265.6538917716,15218556.076746697,30798249.665808003,58985768.057512455,29422540.657590855,142238400.1209186,8672559.80757946,88081747.94193392,16007336.938240163,19396327.4826026,581354.3337524107,17699637.988034688,242323.41709791467,17998351.26066834,15951774.02992646,11681342.887287015,10291124.325897029,7703583.160034885,1849321.4973301573,RSN52_SFERN_AZP315,2.618909521730919,0.5014091104808607,0.4248483130703523,0.0003728585127494693,0.0002618635647866116
3490.7918002930764,469622.18991116836,166325.36591227193,419956.6293323941,335863.15921693336,206498.80044726923,155733.7744728578,68856.19596150305,142458.5036246645,13067524.911572762,131152996.74698098,74034957.18497068,103785907.84371693,100830308.42142618,149789288.65166762,45457706.58473368,14540459.813615736,35938478.82275886,4721233.499822366,13537242.159735385,17848485.317866098,11990667.977922985,15013808.232469348,356923.22243756487,14717.631477442492,11651183.03940418,1820622.9428986087,RSN1510_CHICHI_TCU075-N,2.53917284723357,3.5661848791910917,2.734750977848639,0.005752010583288519,0.0047274075826758966
414772.9831246489,140862.52290128227,294464.92892248713,47684.96239847091,465289.917203006,15097.460876169363,437618.02774206025,85971.33214805939,250189.53290646803,8789885.913672814,144993689.06569082,150959200.40766388,59809372.29587899,89999438.85682005,77603084.46322998,71338729.72589019,19247773.3137563,15511420.42881909,5446673.290026309,14523163.521552905,6813498.3637236925,491955.51698197064,15958567.275825553,5643298.352379673,7485339.869081688,436286.25392428774,9859883.733397637,RSN76_SFERN_MA3130,2.8457615227450774,0.21776892564206052,0.1334784722222119,0.0004339029409827889,0.0003925209304580099
328831.25516717415,193396.03307252363,393848.05060684873,294208.89761930576,4418.509856865643,387422.38045149203,303159.85034669435,247956.89566970753,515340.79518171644,2646689.951731362,25574969.138699114,18724636.647416297,23619281.864486072,76136002.07524173,9327212.69711266,7629307.764407608,40327965.77170368,23606784.479185045,1252399.0474776684,11957707.909427838,10517109.813011827,11454494.046974454,18034140.933289688,8505381.874427801,1556660.4786177932,5599844.732622746,8676715.712473307,RSN1402_CHICHI_NST-N,3.3279500488958855,4.252931452910104,3.864186067688264,0.005793211332580875,0.0040069043629124175
163612.4983867979,221293.17446202785,4499.238767430414,370216.0115232085,76127.56773797472,215967.84558158135,28396.093490381678,369086.8631338628,376455.0999408268,10735456.96987371,132743377.11295085,22778938.14680771,156510571.913262,35898248.434232906,69442248.59579527,24657435.77850365,29471038.78632482,3620340.992199646,1383004.6387913676,11957974.843718458,6318435.685482654,13333075.93306332,14769789.504519707,9620352.44346759,14979216.592264349,872206.574769086,1443460.3890706848,RSN96_MANAGUA_B-ESO090,3.164466079904139,3.2128326987447235,2.710333544358414,0.005894175486823137,0.005314894124196095
317021.6786145177,225737.91052322448,85994.69335309199,268755.06142648717,404122.8418901162,183914.58850782475,215927.05690741184,2935.0102198161994,176379.6246489129,10423251.168620799,33092536.974531826,5824019.89086209,144888884.1761402,2590032.0679701716,21774296.22652278,4318306.303003582,82387119.99388273,13575711.662490552,552090.4707790769,19770805.01766461,7795448.435368956,16654771.162272478,4643396.32947132,13755351.07458128,2209275.8464021846,2251299.242229297,5350154.747920473,RSN68_SFERN_PEL180,3.5669168871579764,2.2737918104629355,2.032316631153625,0.003760474134214769,0.003439011163413509
148699.39318322056,392427.6074566887,75009.9188226044,444569.9602040766,125175.91542893124,435273.49444521347,469086.8274374805,334638.92164930294,312876.0261442172,11424748.454612795,127304721.97641017,173997695.95727524,14239120.224432344,23180658.450053927,118130260.85601571,112335539.96377009,37624901.871293776,14184372.682469448,2583519.95286154,17114993.695156578,7379105.967233992,6551570.278141365,4752471.200097982,15287327.460100392,11403998.263687162,7019689.084593841,5709406.041170385,RSN91_SFERN_SOD285,2.723620381772023,1.0670757371497679,0.9005707999508981,0.0005051048135585651,0.0004085554882593753
257648.454728553,284677.69859315245,167301.80212527243,468624.2757700816,120383.32678247124,387053.8671734614,354044.1209066233,145742.62671887744,267789.678163481,16020001.149870815,1863980.316040232,148821753.85715625,94874776.42951065,88030084.2140452,61538387.607851185,102769261.18844013,78312318.2907972,24842854.730029453,1867534.4991097292,5631156.782575566,3807161.0403972575,17313496.18107744,15844363.492149439,4009788.5696800416,11920091.96172525,3398653.260004826,6302815.786001887,RSN182_IMPVALL.H_H-E07140,3.3102417662841446,7.582521464254258,4.2536986028489885,0.009323397030358255,0.007929710646585608
