m1,m2,m3,m4,m5,m6,m7,m8,m9,k1,k2,k3,k4,k5,k6,k7,k8,k9,c1,c2,c3,c4,c5,c6,c7,c8,c9,wave_name,T_1,a_max,a_avg,drift_max,drift_avg
6356.658243213317,102671.34164223126,78704.14664333842,367218.50072465814,361726.3454881284,156876.10328600166,413854.1510785448,16274.489519713945,284116.3165056071,4542141.502148939,201457896.96465844,183085544.02311194,156507427.73305616,30779692.749492258,27277932.51062828,94900123.58615606,63366806.2342624,23265773.52532927,344463.68109106115,1604127.9320834724,17900888.35547595,6341519.277975819,1418727.4352136739,139817.01508801017,5198059.067640471,1938426.6764314806,8382047.900378374,RSN1402_CHICHI_NST-N,2.408228448360582,4.399202973899767,3.9097026858544126,0.005821311362957226,0.0039601645162349285
498857.00246149465,279023.2785626253,223303.82929156235,138224.70666562373,423057.427567486,487388.9357574814,410017.9699615842,225166.63962804968,151410.7879832249,15276717.333903754,112100818.5138726,78840717.43472323,169007945.97989058,97918886.49731383,77093990.11328927,7287164.175800306,23534655.664703704,45646262.39187693,5092642.604193458,13202630.258066887,9807652.746092975,9105009.228689577,11796491.298865061,6883739.651213304,7094685.4099423215,11017386.824418744,1263455.447930462,RSN4_IMPVALL.BG_B-ELC000,2.906007918883899,0.17044726955000988,0.148349571043046,6.626802391897983e-05,4.885986824850665e-05
371494.40769106825,342857.89880550775,299637.11635550385,292060.043369862,142066.03113263243,11918.973429502823,24048.011070920347,215913.2011942211,356307.3773427464,6659378.800318383,16801239.65492145,138465945.54059398,168368948.4313361,128678595.82254189,115406494.96501619,41564732.85157822,23659926.424730774,4141129.7730031577,893997.513949378,15517335.597402986,2199890.445848952,4211384.120151852,5546573.576213103,10589743.473739725,372915.3813668245,10598146.253341114,3860227.7339568054,RSN1485_CHICHI_TCU045-N,2.983039502568363,7.297010170245197,6.304116720004739,0.00793456268387527,0.007006966777435958
182936.48237698138,164782.2708549891,332598.2794690521,4207.740299837586,88222.69736752547,8446.365341134035,327756.54634539096,381980.657389297,35297.97374980477,4286080.774330011,210887270.08486643,61215627.25614837,34165763.01193412,124680353.86821981,68904158.2094184,5527265.111463587,36869167.93323706,22065566.22487976,4234797.822461943,15270422.226717398,6215685.27799385,11326715.699060028,4464078.214736601,6865997.6955158245,5136523.307363511,5574286.979922399,9921170.682681927,RSN13_KERN_PAS270,2.683164912861243,1.1287402388648715,0.8390025174105581,0.0020979440032620573,0.0018033308456517965
152938.29765324487,162126.6317129615,405725.66284544574,288131.7466183942,157920.40717072756,96876.3392671174,2883.5144108786308,377104.77853773476,151241.64102521018,11366140.507966766,69084138.65080282,29397394.68132121,39568487.403705984,30606010.519172654,69347918.35196513,75256727.7452049,35519837.032201976,33122728.464089677,3023340.484997334,14101061.830579566,11583668.519826218,7923636.899544052,18195505.60342066,4675523.125913123,7468703.456199536,6087636.683085251,10787537.106513899,RSN1493_CHICHI_TCU053-E,2.466562722721232,3.5486026741451195,3.0659126574298337,0.006264871454490934,0.005454764137786016
149918.99252081133,277417.08146824077,167673.33689689855,404605.2575809047,249498.68198752633,140877.688194067,430511.0121332986,243577.35200153207,414980.0930390919,12452924.52116878,10029057.295998778,157754318.5878304,54749418.18070667,167990268.35819858,1496726.7865138333,104077687.71350214,48851606.53669701,13812067.934850585,2187196.4550380907,6791926.214878615,6854119.3711611135,9828755.706476778,2083950.363914348,2269733.1007171744,366459.930420384,4247364.10418789,6308160.78062738,RSN31_PARKF_C08050,2.660595284748254,3.181966109584686,2.5234578510530685,0.001747317836207575,0.0016537966392046759
32298.926470226306,397277.263367246,215539.8207106641,439782.9774955059,8295.153651793793,408600.39103332494,388566.06372719095,452088.2497531281,465391.4368307348,1048735.9263542108,210192577.0623134,186702123.47204408,73625672.33616717,106162936.90273085,93360819.79676117,70280212.35040595,62436365.424805656,36871277.6391046,691237.3660057095,19421345.626888372,6077076.789626016,18775360.95313587,13483082.770648027,9017828.419191413,11332498.386395948,3056420.4062673664,754386.184591043,RSN1114_KOBE_PRI090,2.638270362163203,5.821367877050297,3.578641301276753,0.009098153295198233,0.00791449122898253
42336.813118074024,390574.0107055711,423147.06866408826,53504.79038820385,57821.70204925639,446773.61257464846,121878.40645861943,17118.67944735312,465736.3142403042,15366383.037242712,207354371.79279357,88078267.3965151,157811933.9680223,47050388.08636044,86046321.19942576,63138211.550801255,48160730.54646236,23002197.308957268,43157.68620724075,4693098.028077925,18250292.374913618,11075427.34832596,6306756.160833714,1383083.861803588,4472969.059134251,4904497.6090937285,10484414.882368239,RSN171_IMPVALL.H_H-EMO000,2.7038617676429393,4.966494254234116,4.248173588528564,0.0141901172070737,0.010260687914317059
52894.12160513959,364004.65333157155,53341.19900752316,19110.311924157355,307661.57337958604,344068.5194569742,30441.435453135593,226759.94408989587,123350.69054902843,7222737.317117532,100018874.96196355,123324532.82381967,146203124.5221768,50432935.47321626,22571147.99269425,80287900.11439127,15051123.90288107,24981906.750828616,4012762.1484565474,11656600.680833284,8734124.052947398,5807749.253091693,6693609.875063899,4275790.282885243,10361178.861218382,11314066.655825831,8017596.520699764,RSN1106_KOBE_KJM090,2.3142036910536574,10.61948881968167,7.910724871753839,0.019143234344018586,0.011181936156600479
16999.82950006561,435979.47608473356,64510.181190325195,230158.78764711678,175876.73072072485,482205.13981651195,10085.439745912023,352335.492438957,455415.9300023041,300275.0620065538,157795288.43373564,6032134.052404221,157347905.70302543,12740232.278429803,59255708.91579586,112923923.49645238,4809550.15008803,56743306.78386234,167799.2527383567,7620497.149660914,12602444.21918008,17348021.92769096,6214915.470001259,9478664.935372243,10197385.237679616,12670369.721457755,1283900.8693754333,RSN161_IMPVALL.H_H-BRA225,2.865339295175863,2.4023637939345512,2.0881479747318625,0.007032026595059641,0.00590971476688324
