m1,m2,m3,m4,m5,m6,m7,m8,m9,k1,k2,k3,k4,k5,k6,k7,k8,k9,c1,c2,c3,c4,c5,c6,c7,c8,c9,wave_name,T_1,a_max,a_avg,drift_max,drift_avg
332334.2395951147,479604.9967351539,447381.8920984965,78932.37551273766,150217.4739932548,153984.9053024008,402850.9144691414,31764.796615235828,291944.21742813435,408367.29703453777,200637038.8280969,161569109.21698195,147230791.94587445,52076380.88284301,108280863.47733235,114398627.05530138,15880262.991587477,9749920.361413421,1931395.7859037272,2790935.421561455,6842795.6474130815,856432.1001922564,3739890.197386161,8268426.834559098,5235008.93019202,1617553.7569117488,7583023.983500649,RSN292_ITALY_A-STU000,6.938106530340931,4.192361721051036,3.2565627685978793,0.009884095147429776,0.008210185361435036
270085.306665159,453825.5285701688,461569.8729383156,439110.95533864765,97757.6873287923,236555.73743991728,46678.96263643863,11564.5110861391,44987.47457947771,4335204.332547693,151272883.4829979,26961434.45771021,43794954.333175026,145812437.19476932,431750.4145781436,79871342.40627262,54362180.68024655,7126856.267345808,684113.0828426922,7164594.848855978,8536025.398915255,16517823.884805784,17661319.63674007,8986568.114073768,2702914.617352085,7021900.979719118,786485.4610097955,RSN1493_CHICHI_TCU053-N,5.371988300092432,2.1458774919122803,1.7292780021675231,0.004955807247974484,0.0044749313533931166
406107.2472193477,55677.77127685193,476571.052300993,440345.18180704926,42255.676380703226,341241.8708208721,205875.57957478357,18815.978987176153,161056.40794893607,11937041.590551943,13105993.612413872,78386300.99449931,19515002.218254004,18817556.272342667,92609065.04057315,35531286.26926708,9433618.625401922,37410647.671752855,4639630.4004759565,5035616.32289736,17514545.31636263,11137038.509339029,11956973.873260576,14682834.608412094,2512795.042147154,11926794.671909904,4788753.391650525,RSN184_IMPVALL.H_H-EDA270,2.6986282759543316,5.138480979656401,4.519472747022232,0.010853090152520487,0.009480789235735872
74935.63648205533,485079.82109715696,471903.3902118436,181343.13467707208,479606.32483905554,293995.6328047625,163640.81393630762,138326.2099726709,129282.90541621888,6196213.003618313,182277062.68129426,56502176.14684916,115360488.63013934,17201437.940426625,62938106.346301466,79776932.58223675,22198672.81822494,27514806.208937764,1919717.0673582605,19989382.754696418,16686019.870722255,15097091.653973866,1016280.7560357244,9573551.229027607,435717.5506160408,2774239.2058505146,7914586.769880446,RSN11_NWCALIF.AB_B-FRN314,2.780979805889149,1.4835531356598735,1.1902818644018212,0.001625098486388835,0.0011608375136193333
39708.167040387656,363951.64379234513,106489.28920610897,340520.45755835914,99409.2442449448,85715.84291395795,278769.4738391312,11442.523710824722,225854.23809067064,12815462.83785916,201714734.60894066,139153973.59924322,72695091.65038715,104583224.62938093,40960278.78040413,33562418.801242456,70107805.22845381,31138620.63651701,4197014.03444833,8093383.909446944,14509761.593909582,9127921.72315125,14300524.266735783,6095936.357952552,3536225.9102448714,6524630.835043413,1161942.7788296693,RSN31_PARKF_C08050,2.2364348801120415,3.2031154241237307,2.5539639334473714,0.0015855803059318622,0.0014940723382448047
269074.9507471882,397377.388643877,360426.65142204915,138699.1519320093,212422.93665859726,344396.37443415384,468309.21467516467,140523.8045680803,146139.06720039685,6427860.732878833,33634836.73635458,126775223.96838957,16957112.772849187,162570238.44545257,55594138.58997461,114976354.43887578,30461189.96204311,12680352.987745555,4583612.295630594,19110618.90592767,11093337.572004985,15128758.061121522,7722172.758634614,5907042.986863872,9889598.070100365,9760051.652906477,8206347.026953253,RSN62_SFERN_CLN180,2.551613209018106,0.5676767445543123,0.4407881252393804,0.0002696988010340013,0.0002246347406457146
392238.27212450025,368108.0298282027,213322.17009240526,10683.7133262367,484539.31732631347,94304.27586598687,407293.9099583878,457875.7177379352,434780.7166194478,3220342.442755433,134861553.52759975,42920386.75812591,159842023.79765144,61802200.29598334,75608866.65839851,48698598.17828585,7385321.529378599,49016689.331646025,5142458.958372503,11586060.28236251,16109830.691193445,486415.60136473074,12447235.223247444,144716.4959679799,9654751.033149915,12851969.554186748,10467841.564759284,RSN2_HELENA.B_B-FEB090,3.434007653728557,0.4501570587688361,0.44045561935770916,3.184545582855884e-05,2.7103013507867474e-05
76737.60032739012,58871.67320892567,176550.03511790241,310679.3285895283,334328.7418068721,96307.5052575963,388748.7200691738,280941.9909333009,369619.9146373773,14518583.5395997,16694806.277505722,7154058.047378861,145052206.53540248,75992774.8084253,42177954.92536882,27502073.325940218,15628479.357606431,6292772.28393957,778898.840630094,13357310.330421114,13954043.095392874,5396313.498014232,15960707.081484763,15504421.572210593,74410.08986422591,2813835.44762898,10684851.664357688,RSN75_SFERN_MA2130,2.7932585658702904,0.18016963986451137,0.13523630106423648,0.0004337880998451528,0.0003878656247546144
261864.3371074124,321464.89224933326,277887.1584757809,406137.9247847705,27194.09400985816,23104.280425438614,149713.25631105195,311386.7993655805,365896.9046565545,2299268.9115979825,124484628.21652034,94026604.79494344,168114431.21954367,117405898.15164652,52902719.35102525,37210923.01368918,53970358.9051304,50851802.07277876,2495220.772141932,7976290.499216188,18127637.356234428,15898190.725061739,16929399.1365535,13071249.239539564,3142204.814400493,5199340.311422123,7870827.72054132,RSN1503_CHICHI_TCU065-N,3.1023311358677033,10.00534489400931,6.518207760039845,0.01956470724617584,0.014309803651944984
139076.521523447,199495.71699278255,205707.3680639466,287968.3054595345,253442.85112128762,67207.64900586709,373526.1283771036,486196.6763722202,718.3170725964967,9502951.215125224,126950203.45568466,192847354.96755996,42505148.63828213,138893431.43281087,107758059.39646955,29588686.362591617,7271973.476523325,37909681.707880415,1222123.1485530904,7379605.670091015,6823334.526494739,14738594.765275102,7727452.299677409,3866212.2383161313,3341680.094412309,1453288.7977564777,7873852.537712634,RSN4107_PARK2004_COW360,3.117333644702231,12.180046082423553,8.980640251110465,0.015621654968276208,0.01175749327847737
