m1,m2,m3,m4,m5,m6,m7,m8,m9,k1,k2,k3,k4,k5,k6,k7,k8,k9,c1,c2,c3,c4,c5,c6,c7,c8,c9,wave_name,T_1,a_max,a_avg,drift_max,drift_avg
260650.9633734185,270427.27863694774,281186.3601116735,246437.60129696876,303049.56472200074,450381.2076486386,270277.1055172872,356153.8224655815,393381.4535830899,12233294.131882798,22039567.11179923,29179618.35136828,67934074.51249258,147797152.8827832,85900008.34508528,36107865.05519908,25634254.214929666,35544244.2645506,1285737.8925750556,6235433.094136713,15758303.825408999,7959847.82247458,3092043.97809401,1675955.9665010439,4921032.676757154,10660457.643480197,1135469.0773173072,RSN54_SFERN_BSF135,2.5096707263618363,0.1541613688757466,0.11113783545458251,0.0002966015239144284,0.00025998223330033865
61519.23889845503,197781.74007956745,485161.72973165463,160870.13866910373,110986.7858339199,132615.89905228897,155582.41592518546,88156.07668145337,2031.3795255345342,2014486.2518628037,202318831.10216004,12193177.089000499,29018304.8384734,39856341.838061675,16546452.384820664,32113525.749744944,31667233.406413954,44565211.12281398,3889844.2569820783,15825197.533536341,10378323.52084046,6096906.58562401,790844.6159025183,9205795.550828643,12678061.51935219,7444398.92633565,3342867.9255317003,RSN766_LOMAP_G02000,2.889261457493763,6.447577512702494,4.586469050698582,0.007707715733058475,0.006003274593565167
454492.5777720074,338280.3288734777,82625.25083793298,89077.91333961154,367505.7270606376,209067.7641017583,311007.40419392486,320477.4378246691,434881.46465689485,711259.1280062548,181224398.14318734,69858225.8099899,92228903.19914304,119267079.4530547,92262387.36916342,83662647.78080055,3106201.011907633,16978501.630458042,8318.078262311294,7841225.058062527,8405524.125514116,3864594.1456364207,16705208.809134826,11809044.148039613,4601332.748983806,10747858.51123157,4060756.937350775,RSN1485_CHICHI_TCU045-N,6.3549262180829516,7.303316355912973,6.283563388469296,0.007605717318080199,0.0064024399213128075
488056.599126591,237407.860275887,458252.2854417199,129212.09096376678,424258.0175446115,18320.917516986516,456279.501889322,311388.78352858865,177569.9061132797,13109975.358843703,52815882.81220881,132312239.86300492,99515479.77425225,83192021.67439842,19981720.51485227,96164802.63760343,47581032.12826123,18686519.490025006,564935.4293475923,10284882.602544054,4256883.850877185,4417043.301712328,4931880.657216429,2620608.795527943,10754057.91619089,308645.51037616935,7374915.832062025,RSN89_SFERN_TEH090,2.923089867968331,0.5976395174288165,0.5267899442930358,0.00023281893852873772,0.0001964493471690597
51166.27005873115,338957.9516606897,43483.802172719734,297603.43747393513,13265.876853860882,78268.38350530343,184873.5452297755,381955.8080737325,111214.33880511747,3752291.586772942,60883961.167687505,28107360.96838729,84125252.51587921,106137528.93834905,7285151.655808658,92931848.7131045,59824935.79144969,37952467.81050996,4815521.4884394435,14168157.659651158,18409063.498619456,4205070.724088061,1287053.6310129235,6931322.2791584795,993649.5504308119,8757113.252165584,6214744.870713032,RSN64_SFERN_FTJ090,2.344679893852264,0.2728752402153368,0.23415780423950247,0.00017182214088303828,0.00015588892238175124
481964.314909307,145612.30616470875,204859.1918238473,465558.9805064219,293223.3391539184,134903.43009195288,476633.61032624886,182188.8778465883,312911.44475476834,5822865.1337945685,22209403.631788507,121791914.67733718,148922714.9725324,20822781.573365547,89922754.584466,3973938.1694300896,48468917.28973432,15097583.103047041,596757.0664875682,3777262.406416454,19803085.819175582,18772793.797399588,3055042.357029343,3182206.2648268784,6981907.546929044,122116.14715195687,1279837.6403654334,RSN1493_CHICHI_TCU053-E,3.4694424487895987,3.3242103512524057,2.9111534901928486,0.0064771886396182456,0.005258425850980473
125005.74257094334,224163.48596294897,325249.2540192746,139691.8470308593,27029.733087500244,18007.683607409283,457739.3257972677,480836.7506501259,176352.08378417988,1525645.612615201,80817331.98743564,54536632.98647344,100300439.08147347,75285407.76254183,44795651.68255086,68731876.79641236,74629762.18235846,10369241.910052424,4935437.452040235,19188084.670163438,1602575.6805037549,18369900.97597833,5684103.995539143,6046026.801107585,4025846.7514063222,7101227.366373336,10102303.46723243,RSN80_SFERN_PSL270,2.6141358206592353,2.871235069299377,2.2826954481318227,0.0017194671093245292,0.0014266045556401493
31961.386131359348,215661.92284730164,72139.26095489519,220539.09372112327,412166.4645173612,93475.42545900484,325132.5722223637,138021.60421681558,359738.61364860885,4699430.064017293,87546886.96849415,93342743.58001126,64391277.657036714,35110214.76025199,3942993.5236506136,31857605.20151946,20908261.10148564,30630067.068407107,3848738.9936745754,13106533.077171028,9094961.976931177,12754231.228864186,13151094.109160386,2745956.369237313,12295093.689930161,6954094.743393639,10662224.239125345,RSN1045_NORTHR_WPI316,2.466915042772744,5.265672129883966,3.644755163511812,0.017527432860179604,0.013502810311192694
235479.19687683487,22641.621584055913,176709.71374013767,87004.70782704055,288650.52026305324,37902.13637307906,302870.87335551286,143499.48956010427,110444.69134719444,14750930.998586325,1595042.0344959707,128297752.23276126,22458950.6059356,109207426.01541618,150893900.68192512,93328195.0717343,30164152.840602748,22186549.14034744,5085901.101470491,6505982.620120351,11832327.060727093,8336474.027933066,634399.8876106994,14839465.833412638,9104622.258072603,1430731.6859146657,1306361.3818698097,RSN79_SFERN_PAS000,2.115986734746908,1.312867839302468,1.0985315147644639,0.002364583212664908,0.002121214361551849
124736.05416290714,2311.8801522532594,277585.39722455246,276508.186801888,469878.0792927154,184394.4130703582,467742.7936338983,211400.73292969968,378609.45509981125,1510872.485962774,120157619.61216947,68437705.69507292,121307942.07431683,40649186.5160827,122946404.58553018,63468052.845939465,590297.074642284,5981539.865102869,4123114.281269255,2744651.6292589824,236684.11191555925,13681313.542902887,1148340.022132167,8421900.855169065,8426425.199873125,6175078.872142527,2223160.2624056893,RSN2114_DENALI_PS10-317,4.433045247615523,4.68952938595035,3.3341251984455886,0.01749732638955764,0.012652630954571474
139894.63829941535,373359.93592782726,383769.48128899076,174311.6200759212,118131.47136159934,230829.68725400962,364186.2977863357,428591.7485160885,426868.5017714367,7148102.104351607,99677090.4858088,95742858.86015272,16190695.656740006,16825440.76849135,17683078.572313707,97864230.1918043,28117965.29265793,7243657.623876043,4315406.966729102,13774319.866436336,15884033.115123209,14891139.029102363,5763175.389471704,17143224.464055944,99698.97434870336,8896727.604176475,1695706.460546732,RSN4100_PARK2004_C02360,2.931275068780382,7.587208342298765,5.647187759294105,0.011368346144287075,0.007034927944496295
