m1,m2,m3,m4,m5,m6,m7,m8,m9,k1,k2,k3,k4,k5,k6,k7,k8,k9,c1,c2,c3,c4,c5,c6,c7,c8,c9,wave_name,T_1,a_max,a_avg,drift_max,drift_avg
470887.07643494825,38092.18072827203,104326.89116731193,418407.3933070272,480752.8972399231,74926.41367252207,446332.55135306116,229582.04370120444,102801.9003383877,17140347.860992752,9817453.252922136,111294373.34134896,14217509.061482998,95835763.2121467,125255619.2924245,60504027.103324644,44902397.97715698,37548608.09477998,5692286.381621553,3513829.490290182,3822117.0227928273,2283369.816983331,14435264.507582234,7445784.044638946,11141617.190180264,7426358.802355204,4473689.147849676,RSN64_SFERN_FTJ090,2.7919890468175845,0.268520136337686,0.23442019603358025,0.00016184047383853192,0.00014649340151943528
158268.6436234433,52647.947363317006,489012.026718653,246900.8928049934,478920.54996596376,25524.954624223792,369386.1941283874,366686.17642942595,402781.33396831754,15516767.360701535,65364024.232059106,35845473.61095215,125627286.6789049,111276438.41100459,80047213.13457803,9108700.902424062,34693541.17337933,22299222.13484671,570493.581355339,12424110.184833465,6553803.522580726,9167684.712946275,13686737.059674347,15432259.908959124,7502602.693080171,2303535.645991353,4813138.545350271,RSN96_MANAGUA_B-ESO180,2.67972594888337,3.3106528910083193,2.697507500236709,0.0029639285194700293,0.00240436772962977
357668.82752961776,88396.53616010534,389581.54314566555,492126.32174371846,149650.76459508878,178539.83775319156,399617.1184733972,436052.96202870575,144246.01358503822,10241314.879881289,98077574.8955322,25057623.229875132,64344376.0534354,120153225.23261751,137819174.47771817,67122241.17641273,53504998.480937295,43702641.551548325,2855897.6462355456,15439004.325253492,7275007.346553829,13160775.370329527,13370471.10862587,3841251.0808568457,10025731.700003777,11792971.934423076,9431964.486844514,RSN37_BORREGO_A-PEL090,2.637545639215916,0.3838833546128022,0.2365931755070948,0.0009449002627012898,0.0008653046134526649
427466.4945168204,225247.3778207488,412455.2498860268,139036.68369652162,32557.53496910689,27711.51480962693,106028.16601017989,106263.02564458747,20574.52742992779,13491105.881447406,163432957.4006156,3826825.0265941364,72442178.76077846,1042680.7063792549,9460817.791134577,40768624.80924672,18908820.130796235,51302403.53023274,5910830.64660756,7781819.948121075,14404022.50786749,3999762.122727245,15041720.245723616,3982895.1776685934,349113.7733087477,6289997.99174277,7974243.276322731,RSN1050_NORTHR_PAC175,3.2496728189676176,6.641528431612024,5.718532499786561,0.006208122129071756,0.004839031972771351
472721.19774139294,459158.7335176085,232173.86453147887,53976.884109701095,225412.39770405032,186888.6360968718,134369.13282286568,103413.234224087,284618.2304676339,12878907.345729876,106026329.88779639,132132338.9804624,6725338.997291202,101108389.127692,6157344.042151242,19100095.518497508,40275758.97946872,38962881.51815312,5619262.816109731,17877103.797835436,4325848.133095912,1734530.7331653885,8290218.672578826,959443.131408909,8012350.726731999,292647.7552257878,808991.5866932333,RSN1510_CHICHI_TCU075-E,2.8830774394291026,3.967941423923891,3.541266493642293,0.027074471899793753,0.01690755000326781
68674.26851152246,44141.685123399424,109123.1096747433,35711.92824182538,195522.17665907985,352972.7154708627,492661.98291641806,416010.6549405466,516473.30768435175,3428458.119094641,62886944.648177005,189842354.77982566,52300075.95337202,76851828.1481281,114557372.90898846,39079916.602287844,19810065.78207694,48900235.665802054,2979022.7036263547,10437960.413999503,1439260.0444766714,16233495.137879843,3518687.297069959,4738298.674999323,2988752.6267103655,4817400.879903367,4129843.631564671,RSN80_SFERN_PSL270,2.7487164100950183,2.886652011585533,2.2925382007898483,0.0019235125656770378,0.0014926268366352842
291633.08590404975,446482.7684459744,1568.2535904644428,385948.6988726624,65504.93143114971,357542.46407800744,232960.629200206,183065.88064077392,295891.7848711794,1130695.0995038254,210333404.2623055,185372322.80952212,66448728.31624817,142864093.6891637,112001573.76118992,106652808.6268587,36732076.38613581,35768096.65734205,2926671.427052365,4108041.268715371,5507678.167479812,9051876.380842447,16650039.740955103,14492060.9486545,5069574.799835283,9682056.167828184,11014473.753822668,RSN34_NCALIF.AG_C-FRN314,4.2131039105200685,1.5415227255010437,1.3274346177529985,0.0017705281327585257,0.0012264444490036374
219776.5966032181,246710.1099213425,218683.50832768038,474222.9175120052,354615.138939411,375319.90034976834,301506.1644091341,174708.3437699292,266477.04278098507,1172482.3077844249,50238009.21660751,120309073.08654007,38693087.53127027,99139376.65832116,147797694.28690448,66940996.114534646,34459283.09640755,6585197.762231676,5635968.58747066,8215792.008770861,11378437.214408156,1964790.3932181762,6778872.371850734,9141981.988148209,7563430.913817709,6028090.087590193,2728850.7233395474,RSN1193_CHICHI_CHY024-E,3.6064546983193178,4.738500399397769,3.6489336113197552,0.01152597202474418,0.009163971875484863
13679.87285168162,92356.4384671735,216100.8120603001,135140.31148720125,136723.7280667142,235068.4709659896,329487.28083178756,268904.53769953875,149282.92091707862,7231373.486087181,211144999.99958974,11471899.74185265,8402235.781666376,152926807.7182859,89709315.11727461,63971869.1722368,36358552.63499063,46578817.41702006,5602122.165431243,9431259.311145093,13834976.135277994,11019705.854657741,4985320.100272122,11615481.524543343,6376376.579277566,4019071.7855603523,222431.56796786538,RSN8_NCALIF.FH_F-FRN315,2.1794660639440018,1.7668552753494433,1.3527108561728147,0.001220086160251518,0.0009198590643855959
165117.23579298877,102031.31037659358,397095.4785290744,223223.37803718925,153531.74648565336,110257.72453593792,439061.26863795717,153891.14848942484,269530.5464125091,2768476.079524523,110365132.06883311,112393927.38533352,166532484.94448313,67767747.63262467,99071832.05521896,19328641.996302664,55136936.286181055,44407396.93648358,5606023.594378732,2163092.029480786,17434946.977277763,3721713.50641417,16022870.8165298,12979112.96322459,11741305.705670035,10806599.21353431,6372317.053703369,RSN47_LYTLECR_L01021,2.642873331374582,0.13907324208871885,0.11975677639517082,0.0001529662926934238,9.543492269107966e-05
