m1,m2,m3,m4,m5,m6,m7,m8,m9,k1,k2,k3,k4,k5,k6,k7,k8,k9,c1,c2,c3,c4,c5,c6,c7,c8,c9,wave_name,T_1,a_max,a_avg,drift_max,drift_avg
13772.684454868495,31357.384614177932,113819.00954570093,26741.50787393995,28399.12064467266,439388.314960734,459653.2370319329,93102.52544446306,112766.031035245,3640780.286652882,46086934.074082986,21757187.52572607,127871766.2480803,90298570.1247565,139044642.94352734,75409803.17610897,29364384.259581123,12639292.360920418,1508928.1538985767,11821518.888737764,7476086.9672672665,8437514.916635124,13396926.28867329,16151735.787054544,4036514.50739131,6129193.239509003,590703.9760351415,RSN161_IMPVALL.H_H-BRA315,2.5475898166829753,4.102405173087321,3.150151722525636,0.005883158491995111,0.004916079566787578
240808.66556853484,277979.81093170226,64138.806715571955,286801.3001459587,292771.4776042618,268444.25390413415,393943.16570869344,88740.86342358448,404532.26595722325,11552429.450077413,112468498.27755097,113868515.15659603,93624385.60485551,153032983.00664508,147446093.22927743,12991178.067337481,28710464.93150883,14286010.206910377,3859282.253013742,17553216.782418814,6479506.800171453,7987186.72051878,3028148.2400044454,4139042.2639272213,4287186.50456124,5681669.988551061,4519690.036889371,RSN451_MORGAN_CYC195,2.618820926090558,10.047455912765193,8.059728034824442,0.01212548638158142,0.007874443206548247
130792.63130043131,400328.3702433819,426196.27697063703,200275.01707680844,493991.7743498219,174007.1507136355,241754.13711826014,126872.68787565276,199648.1284896077,6871587.470563059,26348295.979561236,186936817.49170315,92295260.30607086,95872757.92255276,102705794.86415638,67241981.53578041,38723382.75259452,14134724.806727707,4281919.768817371,7778007.5845284285,12227702.503461726,15375402.589188447,14404165.965231247,3567221.6228085207,13945657.9337058,4606906.667847352,656205.979686609,RSN3473_CHICHI.06_TCU078E,2.6204091034600934,4.174104393986062,3.3970571365163824,0.004794482521422759,0.004104489540028465
182708.4044167779,2909.5259593756305,395906.548980447,399168.91464632464,123025.02151376106,205364.20111356143,472985.8461232441,477979.29635654954,242155.08906322965,4268179.128983337,109649343.591638,33940266.44521013,166995090.52546537,66767922.51881697,19225273.9694394,17492350.680199623,20834595.922567274,8468632.56599979,61133.29446747052,6082592.016286753,5962696.91671597,7538730.926019951,11506850.194644533,6295272.54656867,11408035.079140155,5824443.059173489,5283753.247601241,RSN71_SFERN_L12291,2.76906170570439,3.6608436672188756,3.1471295242137214,0.0014987328450277195,0.0013031100714004707
199891.31872764576,389952.7602835947,183171.5380955193,292214.6851020173,335585.38780159014,448873.5239509953,268955.433407674,325829.56169623166,68361.71251892984,3318850.023954682,184943752.60521105,196657883.19362223,38974747.7058424,27501154.17648973,84775691.88470513,73950526.00396658,78300051.99903405,8033815.11057286,35225.02720625139,1853299.4955317082,14569037.245096853,16829341.935297903,13905737.48984216,7057168.78935344,12696464.520090526,3713627.579568567,5350742.4447923275,RSN51_SFERN_PVE065,2.50623413449155,0.4910114346075265,0.3531940039053824,0.0007893889983998362,0.000732734832471397
400675.89948455343,168665.47163758878,56532.36471751912,239611.38880621144,117320.06927408434,169588.25686589564,147423.49707631412,278806.47256032977,183898.39189908133,16660997.940229123,100963255.98112646,131709952.91557556,22590815.01013387,45481638.87945773,131989695.03424753,112383899.21777706,72878847.82423747,18452197.180991154,310424.58820175816,19934913.88111618,9615778.919090768,8873575.593362495,13007633.871398522,4966313.46233809,2280513.9443027456,11915415.75656631,4501294.925325733,RSN65_SFERN_OPP000,2.5841709701372158,1.067940221912143,0.9311194606792846,0.0017913683721716466,0.0016011885434640126
253301.58134255325,223147.43194244948,66888.96160920407,98733.14153799311,181078.68243350624,332088.1427492724,318639.51931066305,396346.057636711,357565.9231892064,11207054.735797545,932835.6832346672,87324535.35872804,71757943.5700341,164059662.99998176,61142359.841724865,98916654.17577325,8852243.281777527,10326399.656178912,731370.2507911908,15556988.241025897,3852284.0095581952,3647304.036712893,12003543.712225938,11133337.814475313,7128045.423390247,7634615.938548506,10903292.07246912,RSN6942_DARFIELD_NNBSS77W,3.7671594543151334,3.0122145272720404,2.4934080703374053,0.00490112316053752,0.0042522139226477025
123532.58746671578,264142.74684966705,264776.55044213275,343454.39247313625,389815.7234021422,386550.0990427647,281581.4480355318,423801.7724551526,365727.8074038855,4306049.561987313,193708561.93564957,98696296.46168654,159776519.38600978,10994541.034752423,124085636.43110812,88093428.43155721,50208345.25123209,18949773.637233224,4453750.765958397,18337314.814500578,15071644.792183692,17610260.576154884,452082.3688842985,5945358.423921436,465403.3868448597,7756768.960275238,9694641.709220693,RSN10_IMPVALL.BG_C-ELC000,2.6250982487357453,0.4422095573997276,0.3629868816049433,0.0005489372652751184,0.0004711265187163075
306383.2835752129,115641.156184215,3074.796257985319,380683.3938382467,101681.15219735916,481421.8180483719,356750.9968512612,483857.7044402907,482712.220739403,7446497.921450075,75835134.71601494,60546303.73300972,61427682.0889995,38985106.57203582,18134606.202227134,67999775.89912082,23966975.512167428,49565580.33564031,4867344.589078987,9048509.293011406,8581605.804217905,11255150.399172565,4094557.675644819,1493988.6288101582,14529000.724041551,1925316.3095411467,775265.0961712068,RSN3965_TOTTORI_TTR008EW,2.7757158390737486,7.532828297448812,5.179290692743648,0.012220901141302783,0.010104839168390086
393143.87368984154,95384.71515522037,90255.19834161895,179544.77353613346,41179.28434658591,117713.66930074543,206723.63889462774,414914.8540854554,6333.363667563554,9162717.49245162,159434594.78896776,92909102.67019953,38592522.7780388,74384881.67658551,26720227.350680064,75644350.67870937,69256996.54123227,17630710.12578986,5445829.361940524,19514271.213296022,13147456.366624055,8815895.79061731,3126469.4127425286,11961624.85293027,6819384.315906314,712641.6624624297,546881.6774888864,RSN27_HOLLISTR_C-HCH181,2.7533804173797076,0.9494851928008681,0.7677081617616933,0.0015034069555947467,0.0008931525069489617
