m1,m2,m3,m4,m5,m6,m7,m8,m9,k1,k2,k3,k4,k5,k6,k7,k8,k9,c1,c2,c3,c4,c5,c6,c7,c8,c9,wave_name,T_1,a_max,a_avg,drift_max,drift_avg
172187.0322154971,427228.90682376083,354682.9307357465,132185.1150223289,294003.7759075851,375504.0508081898,478848.2372277363,268634.27734175726,149558.82737761803,12823479.528143497,132664536.72079115,85573652.72553098,134305502.27564812,52907364.9988232,46785654.91377103,111300941.5991037,70046653.38049667,9791130.316796226,5527706.885349104,19033405.020666774,18296279.90534337,14961053.814982338,18028601.724597678,10943621.603397135,6217446.797485802,5773465.581442748,8761287.642248789,RSN1084_NORTHR_SCS142,2.581146675839109,13.607554052567236,10.438148243284854,0.020127205002128265,0.01604186669971269
223702.65638627333,175523.94340211878,421064.32255284925,256502.3559582641,4132.331935600206,415740.3854552793,171757.89304411307,479624.994830416,311247.6120401006,811893.763363911,191289683.99582613,174461402.867315,102305519.39726993,167288345.74288344,140931780.61274618,27392845.481536817,72076472.29843563,16821310.067117475,5077846.459629137,6707634.269675125,10478140.437034335,12268717.216527473,16144517.707391204,13102156.155089786,6556016.791583918,5381601.273407991,5455713.996136139,RSN802_LOMAP_STG090,4.21742644003225,5.0295324647365645,3.9270175776608847,0.005757628880260984,0.005197206152271512
249467.75766122295,161053.23215306186,85265.71633873791,358612.6298778395,36889.87015241384,339354.05621266,59833.56211212542,88688.67797831092,55480.39063590356,1302641.11467505,3791212.2627769983,56785236.13866821,100135376.6353532,153582791.8037485,2785951.2634369596,17189476.272046354,74336602.80409592,9750413.574354269,5495134.587159932,9518283.328156514,4138950.5684880107,2665959.319471207,16508824.786169015,7505672.456902954,891493.2923034772,5289529.623874444,10202859.196606234,RSN1402_CHICHI_NST-E,3.690776052388557,3.972906548866995,3.505552787768684,0.00339832499248882,0.002959001279241062
159203.54484877514,89476.13969780468,481252.92938323674,277192.79813747277,131822.5148430054,1948.7402913265041,476047.78044061613,353559.7767972889,25981.745032096576,15842905.54099726,92725845.24181326,21120088.726990215,5936457.903147624,40097054.1335066,121204751.28753,15014266.13683727,8579155.303895835,1852183.2379360965,5307132.566663761,1052031.8451477736,11066451.137545824,14934182.652850557,6040076.2546256455,829894.7494596397,10522792.479233371,12314471.930130322,10988738.340157876,RSN20_NCALIF.FH_H-FRN314,2.8110449791893237,4.019071054737352,2.4994649207200212,0.006790291842137875,0.0054425243231079855
223632.93552906052,103414.85428529012,223781.4952967581,406577.95619060064,105685.48392572989,211659.45657420653,166780.1565411843,430842.88725668855,182858.11538410143,362458.65660346317,87128723.32859612,60363906.25486744,26769409.94985534,100917297.1570866,21134696.040704086,113116101.137567,5844159.144570117,2776895.523493415,2904659.0488606696,7464001.450398634,7872253.35624679,7793094.170434634,14656534.716100682,9660390.651598152,3958567.364270911,11891238.679476034,10977455.363765454,RSN4458_MONTENE.GRO_ULO090,6.009729072847649,4.983442618577008,3.337943670463801,0.011275671578884238,0.00964023330263323
141697.57868315306,252365.02753770055,289220.60310488445,313015.2135594974,442026.08764597686,14.802638232303703,258171.61537332516,188832.6976139606,1941.1281963380134,7596880.8186371345,39449885.7175699,32457387.13514594,170806339.13097414,154463260.82795823,117550906.90384214,21134625.887961455,75364564.88060337,49671838.89925315,1455509.4291616455,2762861.626131126,7724145.558620731,1852158.3207722004,3468780.304892552,9888262.062104288,14586300.247347122,6692931.924573139,6703020.596415976,RSN59_SFERN_CSM185,2.4638901603532544,0.24000580099820112,0.1827844650572668,0.000235484611703934,0.00022054810925973572
336789.53760600917,200635.75286412446,145525.61734920845,306077.2196156026,216226.24597611718,142427.58508568007,267071.2718240515,323899.99772084394,196608.89903731912,565707.6994590511,57363031.78087492,148396770.1842866,82824704.94885296,1148079.3778630265,40608485.971823595,14420553.958928468,78451527.74818158,33037578.694838516,4761657.75500156,15111109.276723906,16889188.17397369,5316806.902751029,12991553.395518146,14395763.425363395,2740399.876842139,9207135.412034117,5209798.588715197,RSN79_SFERN_PAS090,6.03884636967556,1.6303879975843079,1.4249400548608842,0.002022005743395711,0.0018859171174294778
394444.0855432513,155151.55776084837,75104.48577651856,11961.10325423261,430121.1661758409,471570.2354939452,227433.88267652405,266870.3522785189,491492.2258304216,2651308.408254771,139191169.50292414,125207194.4723584,80815795.54668003,160647922.4676014,79630179.9493062,59114677.43482314,32069545.72086676,43455997.52460037,5020859.148576702,17632804.460627142,7681724.894271178,1242996.0153073384,12969584.475081638,1486345.0048372783,701552.8992378648,5092717.953512214,9586686.273303675,RSN4098_PARK2004_C01090,3.642582336409047,5.781732916443923,5.128079992426124,0.008055527881263869,0.006414478153664807
12992.370614034498,108354.64536540887,107469.4044166902,139820.2218035377,472544.23378943064,431605.56907209597,45444.3421623505,85958.69247045717,216626.5051455389,10626881.308716545,140950033.13492364,185125291.77006006,24531091.165067334,23757731.91933529,27754615.082757164,12592674.201202948,42798618.87770817,17147309.4762427,5758524.975806424,11240085.685970835,10675707.037595294,16593853.956055153,12508593.111586494,12063291.980171422,7720568.349479894,9430523.784201639,620874.3852576341,RSN3548_LOMAP_LEX000,2.695902645096615,7.807205584370237,5.677905223897675,0.013924889002270426,0.011936659493030084
89459.21373239718,304798.9924603732,426273.21852360875,419099.57031765766,446621.4358457812,262604.24029456463,202450.9679871497,134374.6856517204,280831.57330489194,191751.88396544126,100885017.0455609,75813141.02333175,137023286.34111255,10325910.98404019,112585358.70694129,54682037.77788733,23044709.93481854,42077787.81306631,4109172.882415418,8531311.048696356,7014756.333376018,1121402.1569278748,7204256.8737989785,14529727.605509657,5671225.343614637,22767.071459383707,11009729.957611628,RSN3475_CHICHI.06_TCU080E,5.122997738823908,5.422396205600135,4.6399658723052255,0.006608417405147073,0.00455163232428921
