m1,m2,m3,m4,m5,m6,m7,m8,m9,k1,k2,k3,k4,k5,k6,k7,k8,k9,c1,c2,c3,c4,c5,c6,c7,c8,c9,wave_name,T_1,a_max,a_avg,drift_max,drift_avg
23500.376093885683,243526.18048331505,187219.26694347002,252644.3134684209,199484.0832560954,411531.2416212735,110503.03324623605,181405.11203577998,523262.78943311115,13597303.133882895,106300784.87351009,7584272.152327984,147286321.9767711,108003405.98293872,97262860.48368439,4292139.642382754,45629593.15176262,18663276.581492975,1654515.5892054436,20408487.557319116,18529423.188322656,11169479.21329339,9926699.866777124,17184340.327367317,13801522.406063717,342285.12736111676,10082743.403119724,RSN1515_CHICHI_TCU082-N,2.9083553874761514,4.1717740455583305,2.8604621653058198,0.01039555200225459,0.008609942187542886
328812.2108892452,445177.1499414058,79940.54562657616,246603.41930606338,144855.2514421354,268344.2046250254,476559.49957555515,27803.82056475696,243204.55565589215,1643819.702942002,104568583.90114602,157316757.56998023,41810128.76995999,19348197.603042405,130450193.38536619,9447273.695279447,39870235.3140044,11740705.802409245,5326579.98059531,7860117.664030525,11734662.80044389,4651562.968063179,9138947.509466833,5644721.220198328,10662659.792963965,9242796.341907151,6614232.290469004,RSN2114_DENALI_PS10-317,3.8910808174949754,4.54416784800939,3.3509581088478324,0.018331577695258953,0.01260548079261893
237569.9773999718,391432.58229509386,279179.58585487684,187456.32189637085,242236.68550388026,348647.04121441947,181937.73128811992,142468.59347327033,256636.65457517424,12574889.620080054,85736591.30145565,50157148.63380234,86594502.14828944,1257916.7071498632,73482755.39752753,76204203.68766083,80368142.7124107,51133068.2681638,5466938.059762247,1578888.5149472645,15737854.73243233,7160576.529537059,11399870.216120768,4754028.944434632,10691684.664008336,8827981.484158088,5646090.774615771,RSN4100_PARK2004_C02090,3.502967591008477,8.523931654106011,7.488672050863681,0.011388891308089384,0.009435565977718647
49049.117806917246,215427.3887565816,390824.91436344053,39837.85366902043,472939.0457339957,366233.3832537613,13691.09076592764,24393.14078393923,181757.58489672942,12278988.269891327,23242348.99213098,161297321.85228607,20861246.70561047,15695863.294123247,5427426.43640107,112557807.24426848,2650222.1552335075,20020353.724721394,1294461.139948989,2256091.1870717085,8669396.72171762,5724382.608655633,5030321.045478036,17144912.556994557,12065585.375863323,10280861.415676543,1454064.8638546085,RSN59_SFERN_CSM095,2.8421678692617958,0.2672017119417802,0.23402525293215495,0.0003287362345520105,0.00025805054180985497
389855.30328537227,418646.2691998498,362339.5544997788,11705.603816805531,242304.29880994206,31313.30561809122,21149.222233191882,277992.5927539265,532215.4760002693,8652424.418871395,34975367.54800759,147832447.14444557,110113502.35564767,52753927.9952,109310560.4956224,22990130.983702928,24319184.793254547,12006172.407511754,1404235.2852019635,9240241.633138707,15903508.485022653,14802072.708340574,4283362.334842431,11661805.860926595,7991773.021653845,11011970.823874982,4149857.4235987565,RSN1176_KOCAELI_YPT150,3.056659626062947,4.760665539337466,3.693135210410356,0.010618921933284365,0.008879788972840315
466844.06312991964,303743.60629712424,366432.0441991745,485308.9821667324,325785.1750167967,24420.924567018017,405864.02397524647,451238.95108648884,379790.8227681989,16470827.494466402,161392444.5179778,152282591.25909543,78306006.83641648,58594731.719914444,137443859.74070635,51466641.262676,33629678.12445886,56008342.4339811,3676268.058070293,2873256.8183701504,5907122.399876322,4904382.354382262,13389776.71104527,14625851.46277267,7592011.583806765,9277819.288444279,573290.3672851444,RSN803_LOMAP_WVC270,2.790712716158582,5.890625457910471,4.027272276294416,0.010402988723439675,0.008366932861599943
463608.9780437699,5141.706002208,227508.01560989252,224470.85883784178,301424.86188011355,236992.29280821644,403083.4884793101,459844.16678452067,482069.74615853856,14366156.751202654,141737760.74722162,85188638.62416261,172120059.51388365,84119541.10975245,146314205.50844824,66400500.863885194,78081850.36004736,53093550.29922836,4333060.158587097,8350604.62501673,16032919.370686801,16372569.589629302,10041231.422406355,9145926.257696014,10591280.934632747,9412571.106024332,93295.60585621101,RSN95_MANAGUA_A-ESO090,2.820225167853516,5.058759137220835,4.205491921466332,0.005280117517178891,0.004909704751836395
223441.52822197732,231907.38241628933,240934.74509141053,45193.21772709125,24273.855546990733,127040.30320131296,468231.6887481979,107507.43571926342,514418.11154249584,12618392.471760904,162582010.13386557,118539550.16015308,19135063.840572715,112246040.18059228,122856390.99839431,11529171.92732298,78455403.21607317,38860880.926555224,5395660.035705518,4014598.7282306305,8815432.815321274,2395342.6420645574,18054239.790363293,1728011.575387443,9339386.252425482,12538814.262334801,7685900.818485821,RSN2_HELENA.B_B-FEB090,2.8655961628424174,0.44660656200297477,0.440608324991396,3.0308115439046883e-05,2.6873247922939297e-05
403664.14818674995,277382.34659258707,184708.47285644914,440603.8120008564,120895.13743363608,448617.66656879295,302284.32110889244,374459.2064711016,203098.53258796775,15636054.936245797,126774103.5556715,56170824.15042456,95838663.79042384,86388648.86512983,6789265.559455681,55019094.645103596,81875269.65741254,21357397.28392986,2411086.846784579,8712943.57345209,5692891.672156206,18588595.833506174,9669563.778078496,11356014.488254564,3053396.7408416234,2066956.4257742194,7624380.458740486,RSN983_NORTHR_JGB022,3.0185584913430437,7.217640093197702,5.428439829066786,0.01638859183110207,0.012237408283776986
232666.82409716636,235442.05204372,414229.8504337578,272628.5940023125,475901.8693468473,333008.97631799575,227234.90650646543,231993.14773690226,53764.29454111787,10132944.004555404,198345858.51363564,173760445.19463053,90279841.53756613,142773979.75005913,137204564.701643,110133498.13357712,83046292.7059156,37637315.39721198,2067101.5572537829,20072207.94200053,10956016.818212966,17264047.512207948,3235352.394294046,4178625.4873826425,7547606.277577653,12891411.052112812,7404819.061654965,RSN3746_CAPEMEND_CBF360,2.5577981951291395,5.9626437694238135,4.914356929143633,0.012705761000909796,0.01036685173574582
