period,site_no,site_name,wg,xig,stru_damping,gamma_t,miu,zeta,kappa,gamma,alpha,ok
1.2,1,Group2+I0,25.13,0.64,0.04,0.9,0.037878506,0.000705011,0.04382591,0.922177981,-4.457365822,TRUE
1.2,1,Group2+I0,25.13,0.64,0.06,0.6,0.172851541,0.020326279,0.180283139,0.64996528,-1.372605967,TRUE
1.2,1,Group2+I0,25.13,0.64,0.06,0.7,0.28264317,0.015162647,0.231296431,0.747033156,-1.528697211,TRUE
1.2,1,Group2+I0,25.13,0.64,0.06,0.8,0.188243144,0.006058045,0.147423791,0.849997668,-2.098175096,TRUE
1.2,1,Group2+I0,25.13,0.64,0.06,0.9,0.059243605,0.000637278,0.050292955,0.939980496,-4.320663979,TRUE
1.2,1,Group2+I0,25.13,0.64,0.08,0.6,0.329737434,0.044980325,0.309615907,0.649847358,-1.120874872,TRUE
1.2,1,Group2+I0,25.13,0.64,0.08,0.7,0.127718911,0.010502316,0.125408227,0.749981068,-1.858369716,TRUE
1.2,1,Group2+I0,25.13,0.64,0.08,0.8,0.035945401,0.001600355,0.035427243,0.848754456,-3.581361035,TRUE
1.2,1,Group2+I0,25.13,0.64,0.08,0.9,0.02197703,4.46E-06,0.015872523,0.938002938,-5.413190065,TRUE
1.2,1,Group2+I0,25.13,0.64,0.1,0.6,0.344871135,0.063830988,0.352878293,0.649983809,-1.013019099,TRUE
1.2,1,Group2+I0,25.13,0.64,0.1,0.7,0.147137076,0.017783962,0.149102332,0.749994823,-1.58444171,TRUE
1.2,1,Group2+I0,25.13,0.64,0.1,0.8,0.074623876,0.004151531,0.067173311,0.849974351,-2.669306786,TRUE
1.2,1,Group2+I0,25.13,0.64,0.1,0.9,0.056908675,0.00035996,0.034286812,0.940831831,-4.740564557,TRUE
1.2,1,Group2+I0,25.13,0.64,0.12,0.6,0.446745055,0.097042428,0.452694445,0.649999284,-0.917302868,TRUE
1.2,1,Group2+I0,25.13,0.64,0.12,0.7,0.26725714,0.030356862,0.251926605,0.74989081,-1.359797723,TRUE
1.2,1,Group2+I0,25.13,0.64,0.12,0.8,0.083189398,0.006058134,0.08172092,0.849997373,-2.347512759,TRUE
1.2,1,Group2+I0,25.13,0.64,0.12,0.9,0.016671933,0.000520743,0.016182989,0.944537577,-5.084379356,TRUE
1.2,1,Group2+I0,25.13,0.64,0.14,0.6,0.440794678,0.134760352,0.498658024,0.648254736,-0.821936791,TRUE
1.2,1,Group2+I0,25.13,0.64,0.14,0.7,0.375994453,0.047474884,0.32437144,0.749998002,-1.217842359,TRUE
1.2,1,Group2+I0,25.13,0.64,0.14,0.8,0.13312237,0.009646803,0.118305148,0.849988277,-2.041720407,TRUE
1.2,1,Group2+I0,25.13,0.64,0.14,0.9,0.066602931,0.000912465,0.040976629,0.947910069,-4.09080581,TRUE
1.2,1,Group2+I0,25.13,0.64,0.16,0.6,0.387764716,0.181330259,0.498598546,0.664717955,63.97402135,FALSE
1.2,1,Group2+I0,25.13,0.64,0.16,0.7,0.322183804,0.051611037,0.340199617,0.749993402,-1.144227437,TRUE
1.2,1,Group2+I0,25.13,0.64,0.16,0.8,0.158496626,0.012852922,0.146490241,0.849991616,-1.854162705,TRUE
1.2,1,Group2+I0,25.13,0.64,0.16,0.9,0.053087078,0.001040809,0.041999423,0.943382957,-3.94321482,TRUE
1.2,1,Group2+I0,25.13,0.64,0.18,0.6,0.414708884,0.181669707,0.499970846,0.68657531,85.798867,FALSE
1.2,1,Group2+I0,25.13,0.64,0.18,0.7,0.422282094,0.07315191,0.394850409,0.749995832,-1.078524068,TRUE
1.2,1,Group2+I0,25.13,0.64,0.18,0.8,0.178625517,0.01793012,0.156742761,0.849983933,-1.701209262,TRUE
1.2,1,Group2+I0,25.13,0.64,0.18,0.9,0.119078786,0.000439763,0.054890857,0.946355687,-3.904015837,TRUE
1.2,2,Group3+I0,20.94,0.64,0.02,0.6,0.10981451,0.009867385,0.105034077,0.64997847,-1.829669085,TRUE
1.2,2,Group3+I0,20.94,0.64,0.02,0.7,0.03853704,0.001038469,0.036987901,0.735631295,-3.556605553,TRUE
1.2,2,Group3+I0,20.94,0.64,0.02,0.8,0.18798522,0.005022451,0.19344012,0.849519094,-2.214663315,TRUE
1.2,2,Group3+I0,20.94,0.64,0.02,0.9,0.232030214,0.003397457,0.275856469,0.934058577,-2.298639665,TRUE
1.2,2,Group3+I0,20.94,0.64,0.04,0.6,0.182190598,0.014440969,0.185409057,0.64979252,-1.49436571,TRUE
1.2,2,Group3+I0,20.94,0.64,0.04,0.7,0.071352013,0.003789157,0.062558428,0.749432152,-2.561637089,TRUE
1.2,2,Group3+I0,20.94,0.64,0.04,0.8,0.035597257,0.000159763,0.034361363,0.815992419,-4.428068068,TRUE
1.2,2,Group3+I0,20.94,0.64,0.04,0.9,0.018330589,0.000819102,0.017082259,0.884424094,-4.814074333,TRUE
1.2,2,Group3+I0,20.94,0.64,0.06,0.6,0.148728118,0.021515414,0.152452814,0.648279057,-1.364886401,TRUE
1.2,2,Group3+I0,20.94,0.64,0.06,0.7,0.111748875,0.006629482,0.108410204,0.749977427,-2.125404692,TRUE
1.2,2,Group3+I0,20.94,0.64,0.06,0.8,0.033965945,0.00075759,0.033590571,0.826240295,-4.201349732,TRUE
1.2,2,Group3+I0,20.94,0.64,0.06,0.9,0.024961077,0.000228465,0.026164003,0.904677399,-5.485301994,TRUE
1.2,2,Group3+I0,20.94,0.64,0.08,0.6,0.244738647,0.037756339,0.253609445,0.649996734,-1.163802447,TRUE
1.2,2,Group3+I0,20.94,0.64,0.08,0.7,0.113868848,0.010758676,0.110572437,0.749999987,-1.878890531,TRUE
1.2,2,Group3+I0,20.94,0.64,0.08,0.8,0.064749539,0.00266692,0.055904128,0.849988613,-3.039980164,TRUE
1.2,2,Group3+I0,20.94,0.64,0.08,0.9,0.022000872,0.000545695,0.027309291,0.942064736,-4.516883917,TRUE
1.2,2,Group3+I0,20.94,0.64,0.1,0.6,0.35816081,0.066443847,0.358621431,0.649999858,-1.016547083,TRUE
1.2,2,Group3+I0,20.94,0.64,0.1,0.7,0.169305564,0.018319376,0.166554073,0.749954112,-1.584386292,TRUE
1.2,2,Group3+I0,20.94,0.64,0.1,0.8,0.066237368,0.004108235,0.060216241,0.849999745,-2.693667088,TRUE
1.2,2,Group3+I0,20.94,0.64,0.1,0.9,0.048774436,0.00014735,0.037105367,0.928691789,-4.532093555,TRUE
1.2,2,Group3+I0,20.94,0.64,0.12,0.6,0.454337882,0.096043901,0.465195305,0.649998017,-0.922858558,TRUE
1.2,2,Group3+I0,20.94,0.64,0.12,0.7,0.235781,0.031289332,0.220751386,0.748235496,-1.374687349,TRUE
1.2,2,Group3+I0,20.94,0.64,0.12,0.8,0.105860971,0.006394759,0.09796183,0.849965204,-2.309864976,TRUE
1.2,2,Group3+I0,20.94,0.64,0.12,0.9,0.052809425,0.00028076,0.040336125,0.933601167,-4.393617693,TRUE
1.2,2,Group3+I0,20.94,0.64,0.14,0.6,0.464214155,0.154619636,0.496226303,0.648491716,-0.821166645,TRUE
1.2,2,Group3+I0,20.94,0.64,0.14,0.7,0.307280698,0.043240384,0.286558901,0.749994507,-1.252926752,TRUE
1.2,2,Group3+I0,20.94,0.64,0.14,0.8,0.111822136,0.008896455,0.106960581,0.849994639,-2.092220416,TRUE
1.2,2,Group3+I0,20.94,0.64,0.14,0.9,0.059046105,0.0004251,0.035443023,0.94440288,-4.724171057,TRUE
1.2,2,Group3+I0,20.94,0.64,0.16,0.6,0.360011817,0.17530291,0.498875648,0.665322834,64.58976031,FALSE
1.2,2,Group3+I0,20.94,0.64,0.16,0.7,0.335295671,0.052431718,0.3505325,0.749393392,-1.149534121,TRUE
1.2,2,Group3+I0,20.94,0.64,0.16,0.8,0.18750655,0.015634567,0.148581887,0.849999881,-1.787635046,TRUE
1.2,2,Group3+I0,20.94,0.64,0.16,0.9,0.049612671,0.00037422,0.037792139,0.946376451,-4.652933767,TRUE
1.2,2,Group3+I0,20.94,0.64,0.18,0.6,0.383134858,0.184064942,0.499747656,0.686886845,86.12819137,FALSE
1.2,2,Group3+I0,20.94,0.64,0.18,0.7,0.405007856,0.073323042,0.385162702,0.749999011,-1.084765061,TRUE
1.2,2,Group3+I0,20.94,0.64,0.18,0.8,0.16429586,0.016559892,0.158556933,0.849984303,-1.717565184,TRUE
1.2,2,Group3+I0,20.94,0.64,0.18,0.9,0.068553806,0.000595942,0.041380846,0.949663368,-4.394750888,TRUE
1.2,3,Group1+I1,25.13,0.64,0.02,0.6,0.126505428,0.010563463,0.117575103,0.649948304,-1.773423932,TRUE
1.2,3,Group1+I1,25.13,0.64,0.02,0.7,0.271095202,0.01357048,0.247370195,0.74999363,-1.608484408,TRUE
1.2,3,Group1+I1,25.13,0.64,0.02,0.8,0.08721304,0.003953859,0.084861704,0.849955063,-2.848553055,TRUE
1.2,3,Group1+I1,25.13,0.64,0.02,0.9,0.206044451,0.002115324,0.257009421,0.949903478,-2.369896268,TRUE
1.2,3,Group1+I1,25.13,0.64,0.04,0.6,0.143670522,0.012816221,0.133137243,0.64996753,-1.619655898,TRUE
1.2,3,Group1+I1,25.13,0.64,0.04,0.7,0.102774837,0.005133122,0.102590749,0.742643354,-2.236871075,TRUE
1.2,3,Group1+I1,25.13,0.64,0.04,0.8,0.03223858,1.86E-05,0.033082665,0.820819782,-4.725964804,TRUE
1.2,3,Group1+I1,25.13,0.64,0.04,0.9,0.17400805,0.003906503,0.12910548,0.949990282,-2.461887373,TRUE
1.2,3,Group1+I1,25.13,0.64,0.06,0.6,0.191042968,0.021960706,0.191712628,0.649975845,-1.356254385,TRUE
1.2,3,Group1+I1,25.13,0.64,0.06,0.7,0.066767656,0.00557524,0.070061729,0.749970255,-2.244439732,TRUE
1.2,3,Group1+I1,25.13,0.64,0.06,0.8,0.038301833,0.001593068,0.041411259,0.827880125,-3.422798968,TRUE
1.2,3,Group1+I1,25.13,0.64,0.06,0.9,0.05698289,0.000785656,0.048234769,0.927390178,-4.225842938,TRUE
1.2,3,Group1+I1,25.13,0.64,0.08,0.6,0.309853175,0.045064979,0.288947765,0.649865788,-1.130875144,TRUE
1.2,3,Group1+I1,25.13,0.64,0.08,0.7,0.119343766,0.010636427,0.115949975,0.749993427,-1.872980295,TRUE
1.2,3,Group1+I1,25.13,0.64,0.08,0.8,0.039175131,0.001633547,0.038741701,0.848621577,-3.520068928,TRUE
1.2,3,Group1+I1,25.13,0.64,0.08,0.9,0.063181482,0.00011307,0.038003274,0.940328447,-4.350756075,TRUE
1.2,3,Group1+I1,25.13,0.64,0.1,0.6,0.333116272,0.064127878,0.342114938,0.649916228,-1.01211716,TRUE
1.2,3,Group1+I1,25.13,0.64,0.1,0.7,0.167433993,0.018190213,0.165184538,0.749996245,-1.580244041,TRUE
1.2,3,Group1+I1,25.13,0.64,0.1,0.8,0.063521087,0.004063077,0.05837495,0.849984602,-2.696233075,TRUE
1.2,3,Group1+I1,25.13,0.64,0.1,0.9,0.034855232,0.000465095,0.034854346,0.919528019,-4.67545799,TRUE
1.2,3,Group1+I1,25.13,0.64,0.12,0.6,0.473702224,0.094783457,0.482567988,0.649993878,-0.915889599,TRUE
1.2,3,Group1+I1,25.13,0.64,0.12,0.7,0.249926181,0.029647992,0.23831309,0.74998972,-1.373148621,TRUE
1.2,3,Group1+I1,25.13,0.64,0.12,0.8,0.086328172,0.006296471,0.079880991,0.849998612,-2.346182159,TRUE
1.2,3,Group1+I1,25.13,0.64,0.12,0.9,0.052806989,0.000725731,0.032114707,0.949290231,-4.42816348,TRUE
1.2,3,Group1+I1,25.13,0.64,0.14,0.6,0.471775675,0.146918962,0.495789908,0.649886065,-0.828749893,TRUE
1.2,3,Group1+I1,25.13,0.64,0.14,0.7,0.247966901,0.042744481,0.24863201,0.748065302,-1.232531121,TRUE
1.2,3,Group1+I1,25.13,0.64,0.14,0.8,0.128659204,0.009270318,0.118065121,0.849979962,-2.058334499,TRUE
1.2,3,Group1+I1,25.13,0.64,0.14,0.9,0.063337744,0.000162482,0.037400872,0.939702697,-4.394672668,TRUE
1.2,3,Group1+I1,25.13,0.64,0.16,0.6,0.369600424,0.185631181,0.499644168,0.664434456,63.70917077,FALSE
1.2,3,Group1+I1,25.13,0.64,0.16,0.7,0.377002188,0.057100528,0.351723706,0.749987313,-1.149680295,TRUE
1.2,3,Group1+I1,25.13,0.64,0.16,0.8,0.142846413,0.012331031,0.138691658,0.849952236,-1.86739974,TRUE
1.2,3,Group1+I1,25.13,0.64,0.16,0.9,0.110652678,0.000251174,0.050652497,0.94449504,-3.935554361,TRUE
1.2,3,Group1+I1,25.13,0.64,0.18,0.6,0.369739102,0.198507342,0.499895103,0.686428343,85.69821326,FALSE
1.2,3,Group1+I1,25.13,0.64,0.18,0.7,0.475983458,0.081790955,0.401435486,0.749985333,-1.07191116,TRUE
1.2,3,Group1+I1,25.13,0.64,0.18,0.8,0.210044795,0.01799395,0.182707916,0.849946678,-1.681271957,TRUE
1.2,3,Group1+I1,25.13,0.64,0.18,0.9,0.142023564,0.00028792,0.066279956,0.945938281,-3.695259898,TRUE
1.2,4,Group2+I1,20.94,0.64,0.02,0.6,0.102982439,0.010809586,0.097092578,0.649930241,-1.781281222,TRUE
1.2,4,Group2+I1,20.94,0.64,0.02,0.7,0.26348661,0.01622615,0.226488385,0.746044221,-1.59839225,TRUE
1.2,4,Group2+I1,20.94,0.64,0.02,0.8,0.073995911,0.001877621,0.079562211,0.827001852,-2.880183647,TRUE
1.2,4,Group2+I1,20.94,0.64,0.02,0.9,0.370559575,0.000171214,0.14284009,0.949992445,-2.720934061,TRUE
1.2,4,Group2+I1,20.94,0.64,0.04,0.6,0.119650886,0.011519768,0.115883911,0.649935766,-1.68892645,TRUE
1.2,4,Group2+I1,20.94,0.64,0.04,0.7,0.048722051,0.002788179,0.050735057,0.748872852,-2.802381591,TRUE
1.2,4,Group2+I1,20.94,0.64,0.04,0.8,0.032686144,0.000705227,0.032618583,0.766408871,-4.1012993,TRUE
1.2,4,Group2+I1,20.94,0.64,0.04,0.9,0.049616337,0.00052961,0.0554645,0.906900403,-4.346321058,TRUE
1.2,4,Group2+I1,20.94,0.64,0.06,0.6,0.357468234,0.035542198,0.305489433,0.64955825,-1.176317593,TRUE
1.2,4,Group2+I1,20.94,0.64,0.06,0.7,0.076373749,0.00613869,0.076308266,0.749995581,-2.228882547,TRUE
1.2,4,Group2+I1,20.94,0.64,0.06,0.8,0.033957251,0.001112044,0.031619743,0.849330045,-3.985262943,TRUE
1.2,4,Group2+I1,20.94,0.64,0.06,0.9,0.046741828,0.000530355,0.042740077,0.939036072,-4.16195664,TRUE
1.2,4,Group2+I1,20.94,0.64,0.08,0.6,0.317475991,0.045825177,0.295575683,0.649849128,-1.130588843,TRUE
1.2,4,Group2+I1,20.94,0.64,0.08,0.7,0.129290022,0.010987021,0.123309435,0.749887411,-1.858047447,TRUE
1.2,4,Group2+I1,20.94,0.64,0.08,0.8,0.034396947,0.001849882,0.033519343,0.847372702,-3.446108085,TRUE
1.2,4,Group2+I1,20.94,0.64,0.08,0.9,0.023885913,0.000314295,0.022206694,0.920834166,-5.520728475,TRUE
1.2,4,Group2+I1,20.94,0.64,0.1,0.6,0.333196686,0.062186212,0.351218698,0.649549879,-1.016759545,TRUE
1.2,4,Group2+I1,20.94,0.64,0.1,0.7,0.187029891,0.020162687,0.172960001,0.749989004,-1.559611906,TRUE
1.2,4,Group2+I1,20.94,0.64,0.1,0.8,0.070573651,0.004127644,0.064026714,0.84992509,-2.684901249,TRUE
1.2,4,Group2+I1,20.94,0.64,0.1,0.9,0.034829877,0.000280626,0.035740883,0.936376755,-4.855434348,TRUE
1.2,4,Group2+I1,20.94,0.64,0.12,0.6,0.436577799,0.092050822,0.462133295,0.649987968,-0.922429201,TRUE
1.2,4,Group2+I1,20.94,0.64,0.12,0.7,0.251451411,0.03062331,0.234602328,0.749971649,-1.377873936,TRUE
1.2,4,Group2+I1,20.94,0.64,0.12,0.8,0.084211752,0.006226644,0.079228618,0.849998772,-2.355362222,TRUE
1.2,4,Group2+I1,20.94,0.64,0.12,0.9,0.051757381,0.000893712,0.04109642,0.929767892,-4.093632631,TRUE
1.2,4,Group2+I1,20.94,0.64,0.14,0.6,0.426494257,0.132937336,0.495578997,0.648684952,-0.824331311,TRUE
1.2,4,Group2+I1,20.94,0.64,0.14,0.7,0.29277175,0.042138793,0.281749432,0.749238468,-1.253561559,TRUE
1.2,4,Group2+I1,20.94,0.64,0.14,0.8,0.10824816,0.008873873,0.104302393,0.8499813,-2.092941988,TRUE
1.2,4,Group2+I1,20.94,0.64,0.14,0.9,0.068919264,3.18E-05,0.041649268,0.947847081,-5.090991008,TRUE
1.2,4,Group2+I1,20.94,0.64,0.16,0.6,0.366439575,0.185996297,0.498788059,0.665379726,64.64907061,FALSE
1.2,4,Group2+I1,20.94,0.64,0.16,0.7,0.351024137,0.056333744,0.33639401,0.749999674,-1.159687873,TRUE
1.2,4,Group2+I1,20.94,0.64,0.16,0.8,0.134538092,0.012580678,0.127778592,0.849935763,-1.880413399,TRUE
1.2,4,Group2+I1,20.94,0.64,0.16,0.9,0.052822195,0.000232361,0.040240005,0.949520114,-4.683258666,TRUE
1.2,4,Group2+I1,20.94,0.64,0.18,0.6,0.377315098,0.189447175,0.499664463,0.686939039,86.18903162,FALSE
1.2,4,Group2+I1,20.94,0.64,0.18,0.7,0.389151031,0.069862978,0.388456693,0.749995574,-1.083495066,TRUE
1.2,4,Group2+I1,20.94,0.64,0.18,0.8,0.183189281,0.018069841,0.159741739,0.849958396,-1.704456522,TRUE
1.2,4,Group2+I1,20.94,0.64,0.18,0.9,0.068078891,0.000145935,0.040009671,0.946755738,-4.37768887,TRUE
1.2,5,Group3+I1,17.95,0.64,0.02,0.6,0.25198868,0.022231117,0.226614151,0.647861064,-1.382931788,TRUE
1.2,5,Group3+I1,17.95,0.64,0.02,0.7,0.043433264,0.00110925,0.041953006,0.745888448,-3.320899034,TRUE
1.2,5,Group3+I1,17.95,0.64,0.02,0.8,0.097713337,0.004291967,0.092340411,0.849870812,-2.78917793,TRUE
1.2,5,Group3+I1,17.95,0.64,0.02,0.9,0.378852078,0.001245469,0.147140267,0.9498869,-2.583864921,TRUE
1.2,5,Group3+I1,17.95,0.64,0.04,0.6,0.252379061,0.020311542,0.237123366,0.649514268,-1.358482235,TRUE
1.2,5,Group3+I1,17.95,0.64,0.04,0.7,0.07889995,0.004212976,0.067052991,0.745371985,-2.433766831,TRUE
1.2,5,Group3+I1,17.95,0.64,0.04,0.8,0.081777782,0.001233988,0.07110449,0.843295496,-3.155839409,TRUE
1.2,5,Group3+I1,17.95,0.64,0.04,0.9,0.06942492,8.94E-05,0.059164816,0.915724766,-4.219423838,TRUE
1.2,5,Group3+I1,17.95,0.64,0.06,0.6,0.192349375,0.02075404,0.202260333,0.649990254,-1.360246158,TRUE
1.2,5,Group3+I1,17.95,0.64,0.06,0.7,0.08985658,0.006621488,0.087259473,0.749961511,-2.195355652,TRUE
1.2,5,Group3+I1,17.95,0.64,0.06,0.8,0.039344423,0.000638269,0.040094309,0.846284655,-4.010442569,TRUE
1.2,5,Group3+I1,17.95,0.64,0.06,0.9,0.017364495,0.000256032,0.017350711,0.933902553,-6.90114539,TRUE
1.2,5,Group3+I1,17.95,0.64,0.08,0.6,0.294356876,0.042973512,0.283478339,0.64999292,-1.15004078,TRUE
1.2,5,Group3+I1,17.95,0.64,0.08,0.7,0.131204777,0.011363432,0.123198854,0.749951643,-1.852742558,TRUE
1.2,5,Group3+I1,17.95,0.64,0.08,0.8,0.041864403,0.001696602,0.040979759,0.849993409,-3.476981507,TRUE
1.2,5,Group3+I1,17.95,0.64,0.08,0.9,0.032497957,4.77E-05,0.031887897,0.925056101,-5.446035686,TRUE
1.2,5,Group3+I1,17.95,0.64,0.1,0.6,0.389205308,0.065338776,0.394628888,0.64999972,-1.017153351,TRUE
1.2,5,Group3+I1,17.95,0.64,0.1,0.7,0.165225402,0.017744229,0.167084287,0.749990939,-1.594396215,TRUE
1.2,5,Group3+I1,17.95,0.64,0.1,0.8,0.058621139,0.003725022,0.058270664,0.849963352,-2.7433394,TRUE
1.2,5,Group3+I1,17.95,0.64,0.1,0.9,0.054925353,0.00023704,0.03301847,0.943558376,-5.033939205,TRUE
1.2,5,Group3+I1,17.95,0.64,0.12,0.6,0.492956983,0.100411685,0.489766523,0.649887378,-0.926365545,TRUE
1.2,5,Group3+I1,17.95,0.64,0.12,0.7,0.205241524,0.027985737,0.206499349,0.749992789,-1.404550802,TRUE
1.2,5,Group3+I1,17.95,0.64,0.12,0.8,0.08625529,0.006135643,0.082272874,0.849997628,-2.366459535,TRUE
1.2,5,Group3+I1,17.95,0.64,0.12,0.9,0.047505088,0.000196628,0.037099906,0.949470519,-5.168576931,TRUE
1.2,5,Group3+I1,17.95,0.64,0.14,0.6,0.434520686,0.13207742,0.497917213,0.649514954,-0.83871335,TRUE
1.2,5,Group3+I1,17.95,0.64,0.14,0.7,0.262587049,0.039948866,0.265298281,0.749997887,-1.268455293,TRUE
1.2,5,Group3+I1,17.95,0.64,0.14,0.8,0.105101854,0.008809872,0.102137299,0.849987753,-2.103120887,TRUE
1.2,5,Group3+I1,17.95,0.64,0.14,0.9,0.056629181,2.61E-05,0.03371732,0.945274605,-5.44206661,TRUE
1.2,5,Group3+I1,17.95,0.64,0.16,0.6,0.35836433,0.167271944,0.49890773,0.665533301,64.78747032,FALSE
1.2,5,Group3+I1,17.95,0.64,0.16,0.7,0.353570269,0.058801913,0.330123668,0.749858361,-1.164615851,TRUE
1.2,5,Group3+I1,17.95,0.64,0.16,0.8,0.157497816,0.012958862,0.144084769,0.849966516,-1.870765727,TRUE
1.2,5,Group3+I1,17.95,0.64,0.16,0.9,0.04805471,0.000576787,0.03632097,0.942810351,-4.367530196,TRUE
1.2,5,Group3+I1,17.95,0.64,0.18,0.6,0.392664807,0.188496615,0.499347806,0.687435888,86.66536762,FALSE
