period,site_no,site_name,wg,xig,stru_damping,gamma_t,miu,zeta,kappa,gamma,alpha,ok
5.2,2,Group3+I0,20.94,0.64,0.18,0.9,0.4364269913599901,0.0003504231624368304,0.0775801998016268,0.9062018780462773,-6.65735718874944,True
5.2,3,Group1+I1,25.13,0.64,0.02,0.6,0.5180446524845237,0.019248634863624495,0.49449788770821523,0.656896949792239,4.541245587236968,False
5.2,3,Group1+I1,25.13,0.64,0.02,0.7,0.4206971541818125,0.013848051635146911,0.4122246639762024,0.7425768369193745,-1.473726760688673,True
5.2,3,Group1+I1,25.13,0.64,0.02,0.8,0.0935000706221911,0.0032035708904798463,0.057734207179162014,0.7779635563495848,-2.768425422805303,True
5.2,3,Group1+I1,25.13,0.64,0.02,0.9,0.09004839543271212,0.0004183724584932992,0.06628824124169709,0.8516710904718989,-5.791976964937799,True
5.2,3,Group1+I1,25.13,0.64,0.04,0.6,0.5253418182035603,0.02189780804362607,0.497298285324846,0.657857436946026,4.650134847286197,False
5.2,3,Group1+I1,25.13,0.64,0.04,0.7,0.4648551138671306,0.007595285886455862,0.42120933415307604,0.7490708523049592,-1.490451983577144,True
5.2,3,Group1+I1,25.13,0.64,0.04,0.8,0.10337664225465298,0.0021866336790715706,0.07538282983575507,0.8201677109410217,-4.1418762923048735,True
5.2,3,Group1+I1,25.13,0.64,0.04,0.9,0.3415590760914947,1.1332333256786066e-05,0.06062204481098123,0.9193677432952061,-8.307869196297075,True
5.2,3,Group1+I1,25.13,0.64,0.06,0.6,0.5127669219403227,0.04846154225560341,0.497227951842963,0.6621923958386963,5.144267830754295,False
5.2,3,Group1+I1,25.13,0.64,0.06,0.7,0.4360230953843262,0.008254908148272457,0.41575576984518425,0.7447517231720061,-1.475916390010041,True
5.2,3,Group1+I1,25.13,0.64,0.06,0.8,0.09852407164321866,0.008390769487481855,0.06751153718697335,0.8482165971301269,-2.4415875388928616,True
5.2,3,Group1+I1,25.13,0.64,0.06,0.9,0.36625950919933437,0.0005051270202566239,0.06451579279476095,0.8863874797355803,-6.212130287911266,True
5.2,3,Group1+I1,25.13,0.64,0.08,0.6,0.5178952087383539,0.05356711229036916,0.49962791054886446,0.6674595088678917,5.689317113379693,False
5.2,3,Group1+I1,25.13,0.64,0.08,0.7,0.43633752478784893,0.010550499119617031,0.42016010612487953,0.7437384440324454,-1.4386802944116541,True
5.2,3,Group1+I1,25.13,0.64,0.08,0.8,0.1762891939889237,0.0056117699386443185,0.12136863352907648,0.8425461881864121,-2.3314441582179883,True
5.2,3,Group1+I1,25.13,0.64,0.08,0.9,0.5996276684091526,0.0001360848566306361,0.10966561153032797,0.9148512810358488,-4.993826921374663,True
5.2,3,Group1+I1,25.13,0.64,0.1,0.6,0.5103381295142253,0.057524749003719525,0.4978682621995846,0.6768471963090235,6.639605103285802,False
5.2,3,Group1+I1,25.13,0.64,0.1,0.7,0.46184283666999204,0.007614418977713868,0.4285584156000378,0.7499913394628005,-1.4365653083965644,True
5.2,3,Group1+I1,25.13,0.64,0.1,0.8,0.131386131537654,0.010867506427578723,0.08319642518753446,0.8264133409643849,-2.03091684900592,True
5.2,3,Group1+I1,25.13,0.64,0.1,0.9,0.28933505821725375,0.0011745989497691236,0.050330848251742846,0.8974687681562581,-6.377710682503395,True
5.2,3,Group1+I1,25.13,0.64,0.12000000000000001,0.6,0.5176456142874272,0.07376973440900049,0.4997111186342108,0.6860737732383917,7.5991211898804,False
5.2,3,Group1+I1,25.13,0.64,0.12000000000000001,0.7,0.4770928117524565,0.005325689991201311,0.44386599874296784,0.7499699391365615,-1.3960004196591977,True
5.2,3,Group1+I1,25.13,0.64,0.12000000000000001,0.8,0.10294146129094608,0.00883571071677969,0.06979947641193086,0.8385071036651599,-2.290350676239406,True
5.2,3,Group1+I1,25.13,0.64,0.12000000000000001,0.9,0.28663342552868065,0.0006365701651062096,0.04944208338025337,0.8895422999295199,-6.230978936033661,True
5.2,3,Group1+I1,25.13,0.64,0.13999999999999999,0.6,0.5029264856238905,0.09910430906868442,0.49999065697179224,0.6961896420378882,8.67309317851523,False
5.2,3,Group1+I1,25.13,0.64,0.13999999999999999,0.7,0.4863545912740923,0.01565603935205995,0.4454350835894806,0.7499941752658996,-1.3420872165263598,True
5.2,3,Group1+I1,25.13,0.64,0.13999999999999999,0.8,0.11967101737734309,0.0067471117786632746,0.07826493052042917,0.8036190555005093,-2.4325765397323122,True
5.2,3,Group1+I1,25.13,0.64,0.13999999999999999,0.9,0.6935665931312985,0.00046283007357761374,0.1283604298287694,0.9271002887544776,-4.710156822891922,True
5.2,3,Group1+I1,25.13,0.64,0.16,0.6,0.48894509110206774,0.0969357281466682,0.4993473887346296,0.7080477651146049,9.863723029999793,False
5.2,3,Group1+I1,25.13,0.64,0.16,0.7,0.5104405898989759,0.0141875596968466,0.47067686126644703,0.7499991912344007,-1.286953844557177,True
5.2,3,Group1+I1,25.13,0.64,0.16,0.8,0.16821193012674127,0.003854475972868144,0.11081297115702884,0.7894524792743367,-2.416323075290301,True
5.2,3,Group1+I1,25.13,0.64,0.16,0.9,0.3536377413333868,0.0035643652612621377,0.06297338102718265,0.9313169837690528,-5.066170483741181,True
5.2,3,Group1+I1,25.13,0.64,0.18,0.6,0.4887359235016105,0.1263716910238816,0.49970082938225313,0.7197035223879569,11.080257430205315,False
5.2,3,Group1+I1,25.13,0.64,0.18,0.7,0.5214621220583547,0.025608957195415456,0.48233919564394945,0.7499977227163658,-1.2146458920727587,True
5.2,3,Group1+I1,25.13,0.64,0.18,0.8,0.10704097191632156,0.0001774132278176133,0.07720848287952665,0.7971613529257043,-4.9870404498738985,True
5.2,3,Group1+I1,25.13,0.64,0.18,0.9,0.17156166647211338,0.0009325146814065379,0.02858853382749161,0.9260495112130985,-5.510506340036152,True
5.2,4,Group2+I1,20.94,0.64,0.02,0.6,0.5303854887574371,0.02412348276560728,0.4979202449011839,0.6557208671318532,4.433589744974872,False
5.2,4,Group2+I1,20.94,0.64,0.02,0.7,0.43569296015684666,0.013634421134507971,0.41109797226038536,0.7477470889242398,-1.508898826221062,True
5.2,4,Group2+I1,20.94,0.64,0.02,0.8,0.07062396433436857,0.004553422399661279,0.04826967490121238,0.8492728954349225,-3.350895847991042,True
5.2,4,Group2+I1,20.94,0.64,0.02,0.9,0.3615671111701694,0.0008505657441998384,0.06470237768743005,0.947643657656163,-8.410444736093675,True
5.2,4,Group2+I1,20.94,0.64,0.04,0.6,0.5050154496171156,0.0330811147850918,0.4979691877658544,0.6597685426812577,4.870240742097717,False
5.2,4,Group2+I1,20.94,0.64,0.04,0.7,0.414327317529646,0.008295439307323684,0.4187829631385649,0.7476764136622024,-1.438699805936659,True
5.2,4,Group2+I1,20.94,0.64,0.04,0.8,0.04975616950450901,0.002329565619372809,0.03300703366111269,0.8172200514302803,-4.125616786831929,True
5.2,4,Group2+I1,20.94,0.64,0.04,0.9,0.3732929541665798,0.0018879249973285943,0.06687425176611918,0.9318057099563655,-6.743780120095268,True
5.2,4,Group2+I1,20.94,0.64,0.06,0.6,0.5402534698704387,0.024138950171156977,0.49746383722817655,0.6659671526603635,5.456536692194562,False
5.2,4,Group2+I1,20.94,0.64,0.06,0.7,0.4292576776044729,0.01365630349004721,0.41001976147323493,0.7473123009305201,-1.4781414263492936,True
5.2,4,Group2+I1,20.94,0.64,0.06,0.8,0.1048367921443164,0.0038317069982246607,0.07468207291784991,0.8047609134554087,-3.3788547816425223,True
5.2,4,Group2+I1,20.94,0.64,0.06,0.9,0.43649086518768543,0.0020913705541397713,0.07778436061418594,0.8917666365684794,-5.138563579301659,True
5.2,4,Group2+I1,20.94,0.64,0.08,0.6,0.5166911129530188,0.048067346931507396,0.49891312418748623,0.668178655554909,5.747189483765746,False
5.2,4,Group2+I1,20.94,0.64,0.08,0.7,0.43693559034517254,0.01940003811419067,0.411493605546558,0.7459169070041817,-1.438552559067073,True
5.2,4,Group2+I1,20.94,0.64,0.08,0.8,0.07957341551621785,0.0007907971857606946,0.047668316180531925,0.7858307130824086,-3.0280869453720016,True
5.2,4,Group2+I1,20.94,0.64,0.08,0.9,0.3525965897463135,0.0015490502349890804,0.06261245999652833,0.9158184738894739,-6.701981280840441,True
5.2,4,Group2+I1,20.94,0.64,0.1,0.6,0.49018338505247006,0.0838850525600471,0.4990419298267652,0.6761873401456562,6.646554429803462,False
5.2,4,Group2+I1,20.94,0.64,0.1,0.7,0.4665338712429027,0.0010535791673299546,0.4365935763209101,0.7499994258998794,-1.4368959171689788,True
5.2,4,Group2+I1,20.94,0.64,0.1,0.8,0.1316761602896309,0.01131290959288045,0.08721708636309335,0.8324346489795506,-2.0741961415613965,True
5.2,4,Group2+I1,20.94,0.64,0.1,0.9,0.32241103173200425,0.00026085973174661,0.05537059240595389,0.879974151380904,-5.169580622113939,True
5.2,4,Group2+I1,20.94,0.64,0.12000000000000001,0.6,0.49947802163466076,0.09153163569467716,0.49932186304512416,0.6855003949075712,7.589176419438889,False
5.2,4,Group2+I1,20.94,0.64,0.12000000000000001,0.7,0.47998634159559883,0.0038061664075578214,0.44645059773997364,0.7499939706262394,-1.3955744139271555,True
5.2,4,Group2+I1,20.94,0.64,0.12000000000000001,0.8,0.13570092669017958,0.0014334395741438801,0.09895814357635593,0.8111117194786214,-3.4333412198143045,True
5.2,4,Group2+I1,20.94,0.64,0.12000000000000001,0.9,0.38706303532072545,0.002444505727954294,0.06936965241088945,0.9327346372363184,-6.099144229141188,True
