period,site_no,site_name,wg,xig,stru_damping,gamma_t,miu,zeta,kappa,gamma,alpha,ok
4.2,11,Group3+III,9.67,0.8,0.2,0.6,0.3926409125053917,0.19802241322431585,0.49931267647911126,0.7052751182807911,104.53617583778741,False
4.2,11,Group3+III,9.67,0.8,0.2,0.7,0.3744579269530547,0.1928888066543461,0.4980648830244673,0.7056347013650892,4.905013553679357,False
4.2,11,Group3+III,9.67,0.8,0.2,0.8,0.46735096151885,0.002839542967670306,0.22736050527334967,0.7999999990877726,-1.8523662826498761,True
4.2,11,Group3+III,9.67,0.8,0.2,0.9,0.15650303720125197,0.0007359013071045475,0.07114884363336628,0.8849624020654854,-4.376942344558099,True
4.2,12,Group1+IV,9.67,0.9,0.2,0.6,0.38057800524152074,0.18740345071857348,0.499068006859243,0.7051138874056342,104.37727105677658,False
4.2,12,Group1+IV,9.67,0.9,0.2,0.7,0.3844061433688035,0.20514310457025625,0.4992776214968804,0.7050841058639594,4.356105962067143,False
4.2,12,Group1+IV,9.67,0.9,0.2,0.8,0.6015198774692412,7.710605974653452e-05,0.3192696022878528,0.799992497400036,-1.6328303666616863,True
4.2,12,Group1+IV,9.67,0.9,0.2,0.9,0.04742402601027498,0.0004337653582359159,0.05262343663906212,0.848516295334782,-3.9355324794137743,True
4.2,13,Group2+IV,8.38,0.9,0.2,0.6,0.3952132403672235,0.18267414991072042,0.499216251063589,0.7053502210091319,104.59576940255918,False
4.2,13,Group2+IV,8.38,0.9,0.2,0.7,0.374369682276136,0.19077421264013966,0.49994333088313536,0.7049239585750822,4.1918781240319465,False
4.2,13,Group2+IV,8.38,0.9,0.2,0.8,0.5014061201416184,0.0006192848178637745,0.25119625406259677,0.799689054834859,-1.832365098465292,True
4.2,13,Group2+IV,8.38,0.9,0.2,0.9,0.03811325892103187,9.325891872136174e-05,0.03508582018443674,0.8786472120437371,-5.725169601129806,True
4.2,14,Group3+IV,6.98,0.9,0.2,0.6,0.3853289722849763,0.18918762637954395,0.49904019384146026,0.7049904701901787,104.24369838208648,False
4.2,14,Group3+IV,6.98,0.9,0.2,0.7,0.36279616640059714,0.18397440290412906,0.49939882754383724,0.705055437763765,4.322965089937163,False
4.2,14,Group3+IV,6.98,0.9,0.2,0.8,0.4810464102068782,0.0015760660406360931,0.23551724457021422,0.7999992348194049,-1.838373061439312,True
4.2,14,Group3+IV,6.98,0.9,0.2,0.9,0.25428966527540114,0.000924341394369921,0.12122514279522215,0.8744308842804362,-3.308798247822233,True
4.4,0,Group1+I0,31.42,0.64,0.2,0.6,0.38235365741831684,0.2121461586973989,0.4990356266354863,0.7165889755631983,115.86539704177078,False
4.4,0,Group1+I0,31.42,0.64,0.2,0.7,0.4330429748931638,0.22403116112993898,0.4998325481985889,0.7168261549561111,16.07714754660271,False
4.4,0,Group1+I0,31.42,0.64,0.2,0.8,0.5123710874928947,4.0821731698836856e-05,0.2893330572446146,0.7999954806007316,-1.7351197785936392,True
4.4,0,Group1+I0,31.42,0.64,0.2,0.9,0.22518856907333645,0.0006286949012979105,0.1161951440005771,0.8943310514654095,-3.3816968056194225,True
4.4,1,Group2+I0,25.13,0.64,0.2,0.6,0.3860446527080411,0.21939514159254941,0.499679684634204,0.7165977984293758,115.8752361420162,False
4.4,1,Group2+I0,25.13,0.64,0.2,0.7,0.38104344301314447,0.20009252727169585,0.4986603259840656,0.7169252244423958,16.194327143344044,False
4.4,1,Group2+I0,25.13,0.64,0.2,0.8,0.5114175919868708,0.0003420859626246387,0.28861713094438807,0.7999937286960852,-1.7335160769385975,True
4.4,1,Group2+I0,25.13,0.64,0.2,0.9,0.2129811726994111,0.002771079581544989,0.108249241236586,0.8909267136961354,-3.0666990377759435,True
4.4,2,Group3+I0,20.94,0.64,0.2,0.6,0.4050684362838732,0.21312961299910566,0.49977734684612374,0.71670343692856,115.96364693907425,False
4.4,2,Group3+I0,20.94,0.64,0.2,0.7,0.38598758126045607,0.19765933152525622,0.4996559992381334,0.7168602980779204,16.12382374912537,False
4.4,2,Group3+I0,20.94,0.64,0.2,0.8,0.5028303656832515,0.0008411109572814548,0.2788617354461809,0.7999916438110933,-1.7356737532430215,True
4.4,2,Group3+I0,20.94,0.64,0.2,0.9,0.17348541383998622,0.0014944076760770035,0.08787150066899509,0.8987049236643243,-3.814469173913029,True
