period,site_no,site_name,wg,xig,stru_damping,gamma_t,miu,zeta,kappa,gamma,alpha,ok
0.2,0,Group1+I0,31.42,0.64,0.2,0.6,1.994774974863138,0.49731589104705887,0.3738216515454896,0.8420471834243511,241.39454092447895,False
0.2,0,Group1+I0,31.42,0.64,0.2,0.7,1.998785994942434,0.49942228942248656,0.3602475950158774,0.84156450222975,140.9014835836812,False
0.2,0,Group1+I0,31.42,0.64,0.2,0.8,1.9924024566724987,0.4995266571570435,0.3522079564959996,0.8417678228737472,41.09921578862108,False
0.2,0,Group1+I0,31.42,0.64,0.2,0.9,1.9999808743595364,0.088521854408411,0.16839698953028007,0.899999644758689,-1.425288480597162,True
0.2,1,Group2+I0,25.13,0.64,0.2,0.6,1.9954676478932338,0.4989327788193938,0.35259937275349157,0.8366304014062751,235.95316590235845,False
0.2,1,Group2+I0,25.13,0.64,0.2,0.7,1.991920940547887,0.4994210973295733,0.36431185698973917,0.8365132107403861,135.84551516717562,False
0.2,1,Group2+I0,25.13,0.64,0.2,0.8,1.9982831552560745,0.4994368776595127,0.3679374660244206,0.8363443862314626,35.678822568479525,False
0.2,1,Group2+I0,25.13,0.64,0.2,0.9,1.9999856501817168,0.0725127543883436,0.16816601407775303,0.8999992242453567,-1.5636495919840028,True
0.2,2,Group3+I0,20.94,0.64,0.2,0.6,1.9862641170109216,0.4998595640042359,0.3742896448714978,0.8324566199961528,231.79032773679566,False
0.2,2,Group3+I0,20.94,0.64,0.2,0.7,1.9985439404790994,0.49620413774556127,0.39086591289737693,0.8329691714415617,132.31326477943432,False
0.2,2,Group3+I0,20.94,0.64,0.2,0.8,1.9848375096352306,0.4996633082578079,0.37482003681093506,0.8325266134771836,31.86083169911087,False
0.2,2,Group3+I0,20.94,0.64,0.2,0.9,1.996432967470709,0.06192793044340507,0.1605549031578735,0.8998587783569646,-1.6758023999690157,True
0.2,3,Group1+I1,25.13,0.64,0.2,0.6,1.9897599070882794,0.49933320282896165,0.38036054939568864,0.8366742265329327,236.01893531890633,False
0.2,3,Group1+I1,25.13,0.64,0.2,0.7,1.9961281493161922,0.4973777308669348,0.3722905870123295,0.8367183261276148,136.05586890265084,False
0.2,3,Group1+I1,25.13,0.64,0.2,0.8,1.9895803033917407,0.4990882649881879,0.3589544051729799,0.8366582215901921,35.98655992647699,False
0.2,3,Group1+I1,25.13,0.64,0.2,0.9,1.9999933913349859,0.07182924556477734,0.16423984861731303,0.8999997087509409,-1.565817684164707,True
0.2,4,Group2+I1,20.94,0.64,0.2,0.6,1.9930991679172931,0.498851954919874,0.3555985965668946,0.8325524700692433,231.87085518722733,False
0.2,4,Group2+I1,20.94,0.64,0.2,0.7,1.9835906922205935,0.49966090172023925,0.38238227937195124,0.8326388649748107,131.97893280179332,False
0.2,4,Group2+I1,20.94,0.64,0.2,0.8,1.9835608377440306,0.4988058134735497,0.3714674692074577,0.8326750234651984,32.00663655784185,False
0.2,4,Group2+I1,20.94,0.64,0.2,0.9,1.999812066554323,0.06117421479782782,0.15813146767216127,0.899999632140684,-1.680756860668483,True
0.2,5,Group3+I1,17.95,0.64,0.2,0.6,1.9994382411220604,0.49898092447192854,0.3824221623304809,0.8301454445994727,229.47963520019943,False
0.2,5,Group3+I1,17.95,0.64,0.2,0.7,1.9986761510322844,0.4978390484726287,0.38195596459442327,0.8303395339864776,129.67320263384178,False
0.2,5,Group3+I1,17.95,0.64,0.2,0.8,1.996121361837243,0.4981559514724605,0.3503735564704769,0.8305030729723007,29.812669670834904,False
0.2,5,Group3+I1,17.95,0.64,0.2,0.9,1.999982729554112,0.056786791336339584,0.1582287201021421,0.8999941597811756,-1.7510615695919387,True
0.2,6,Group1+II,17.95,0.72,0.2,0.6,1.9845987483285321,0.49949765949692815,0.35489637188458995,0.8342990681085682,233.61946211164482,False
0.2,6,Group1+II,17.95,0.72,0.2,0.7,1.9918631687457233,0.49885099379496267,0.3728617112764971,0.8341721958440131,133.50567533091294,False
0.2,6,Group1+II,17.95,0.72,0.2,0.8,1.9947230666679259,0.4995072707460414,0.3775251787532148,0.8340525201382278,33.38940571420699,False
0.2,6,Group1+II,17.95,0.72,0.2,0.9,1.999686352907443,0.06489601082944886,0.1572106355013048,0.8999985005340939,-1.6519463360375723,True
0.2,7,Group2+II,15.71,0.72,0.2,0.6,1.9933158382524394,0.49997641891205935,0.3812281993214518,0.8348312173949425,234.17136721826267,False
0.2,7,Group2+II,15.71,0.72,0.2,0.7,1.998637489969423,0.4972498938031479,0.37381854465333436,0.834984031417124,134.31736351875907,False
0.2,7,Group2+II,15.71,0.72,0.2,0.8,1.9866799041132626,0.4999679476017944,0.35005537942134407,0.8348744150985424,34.19088834912727,False
0.2,7,Group2+II,15.71,0.72,0.2,0.9,1.992825955125786,0.06664908776654434,0.15428479245729435,0.8999798060484285,-1.643084727515568,True
0.2,8,Group3+II,13.96,0.72,0.2,0.6,1.9896079077929554,0.49927159397708765,0.36296427045709295,0.8372516831451768,236.58073729235795,False
0.2,8,Group3+II,13.96,0.72,0.2,0.7,1.9869906156770536,0.4981805160370546,0.3496107958199202,0.8374708185204739,136.78924131383658,False
0.2,8,Group3+II,13.96,0.72,0.2,0.8,1.9910382106566362,0.498146958621546,0.361665045643822,0.8373788268557025,36.70647602762909,False
0.2,8,Group3+II,13.96,0.72,0.2,0.9,1.9999673292039608,0.07574778908115311,0.16425657517100237,0.8999988964141413,-1.578907334561341,True
0.2,9,Group1+III,13.96,0.8,0.2,0.6,1.9944111108571705,0.49894108621688316,0.3297387187143969,0.840817248938,240.12433851299977,False
0.2,9,Group1+III,13.96,0.8,0.2,0.7,1.9737849681592918,0.4987763762291726,0.34858963412925054,0.8409620208760504,140.286641493463,False
0.2,9,Group1+III,13.96,0.8,0.2,0.8,1.9981375411083457,0.4995862916050299,0.3689306060810477,0.8403951081610521,39.73357076393122,False
0.2,9,Group1+III,13.96,0.8,0.2,0.9,1.9990826100076833,0.08582519867755768,0.15969211846131262,0.8999889295507528,-1.4820508566657447,True
0.2,10,Group2+III,11.42,0.8,0.2,0.6,1.9860699101763588,0.4976243301872064,0.33736595269092845,0.8480988699535392,247.42333924396118,False
0.2,10,Group2+III,11.42,0.8,0.2,0.7,1.9890644177387073,0.4987539797835645,0.33306538064875274,0.8478946674527162,147.2154168627095,False
0.2,10,Group2+III,11.42,0.8,0.2,0.8,1.982889875705875,0.49979658424551165,0.3451578743034284,0.847857653715739,47.189308896629626,False
0.2,10,Group2+III,11.42,0.8,0.2,0.9,1.9999575018881168,0.12414305097077863,0.16276713703225756,0.8999888383279467,-1.2650056926068456,True
0.2,11,Group3+III,9.67,0.8,0.2,0.6,1.9950959160741266,0.4980964958384111,0.32964200272622707,0.8567701992004885,256.1019694879715,False
0.2,11,Group3+III,9.67,0.8,0.2,0.7,1.991055823829233,0.49905772505786605,0.3455692655677984,0.8569459534401849,156.29181381064654,False
0.2,11,Group3+III,9.67,0.8,0.2,0.8,1.9891528710318835,0.4991317316760381,0.33399279913295504,0.8567660246036728,56.10227696995411,False
0.2,11,Group3+III,9.67,0.8,0.2,0.9,1.9996421039091128,0.19324381192391832,0.16436964518382616,0.8999924551889951,-1.0430271811778793,True
0.2,12,Group1+IV,9.67,0.9,0.2,0.6,1.9949224963595067,0.4986971318527629,0.303694811518413,0.8576332502554762,256.9444780020917,False
0.2,12,Group1+IV,9.67,0.9,0.2,0.7,1.983931012391787,0.4977317899127571,0.3367600863689197,0.8576247493003913,156.96561762951353,False
0.2,12,Group1+IV,9.67,0.9,0.2,0.8,1.9937796443469065,0.49990094452948786,0.3375865345833679,0.857107450973628,56.44835158998691,False
0.2,12,Group1+IV,9.67,0.9,0.2,0.9,1.999988444149451,0.19264646161565874,0.17230487126566277,0.9000000001490203,-1.0326610353561103,False
0.2,13,Group2+IV,8.38,0.9,0.2,0.6,1.985170207862445,0.49969764798429084,0.3165923702209051,0.8650105920232293,264.34831176942646,False
0.2,13,Group2+IV,8.38,0.9,0.2,0.7,1.9985123947207346,0.4958833082896964,0.30493760563340194,0.865396916907638,164.72245446683638,False
0.2,13,Group2+IV,8.38,0.9,0.2,0.8,1.9987902715757127,0.49986577033796564,0.3055263058174596,0.8648401205950904,64.16669163039897,False
0.2,13,Group2+IV,8.38,0.9,0.2,0.9,1.9999922141432471,0.25541926555960276,0.1761217292565365,0.8999996773451789,-0.9166658066080456,True
0.2,14,Group3+IV,6.98,0.9,0.2,0.6,1.997795738271608,0.49830160287472014,0.30325427358231355,0.8761480821758172,275.49474798747224,False
0.2,14,Group3+IV,6.98,0.9,0.2,0.7,1.9959643333999975,0.4991234093773873,0.30601166644709804,0.8760728995963056,175.4223343395175,False
0.2,14,Group3+IV,6.98,0.9,0.2,0.8,1.9857294856970364,0.49900898335887467,0.30627552876286995,0.876244900674004,75.59551297537507,False
0.2,14,Group3+IV,6.98,0.9,0.2,0.9,1.9997165203083922,0.4806244817469192,0.14590457299209494,0.8999995230591615,-0.823026216136239,True
0.4,0,Group1+I0,31.42,0.64,0.2,0.6,1.9996067434534681,0.22301604186022345,0.4899562521272339,0.599998660039654,-0.7115304397066351,True
0.4,0,Group1+I0,31.42,0.64,0.2,0.7,1.15032671075436,0.060571269103456574,0.3314840097946526,0.6999979684444899,-1.0900365829736376,True
0.4,0,Group1+I0,31.42,0.64,0.2,0.8,0.3785810335672685,0.01611238742042165,0.1637801850405363,0.7999999431012603,-1.7876689944970465,True
0.4,0,Group1+I0,31.42,0.64,0.2,0.9,1.2660523104148071,0.0002031698853249831,0.11259862203297946,0.8985699121769961,-3.4417214899030633,True
0.4,1,Group2+I0,25.13,0.64,0.2,0.6,1.9999989196658094,0.1749219324428131,0.49581948661535213,0.5999995282719562,-0.7473208441797221,True
0.4,1,Group2+I0,25.13,0.64,0.2,0.7,1.058265555867052,0.05310647268751968,0.31675529951982645,0.6999758525083791,-1.1380244426725918,True
0.4,1,Group2+I0,25.13,0.64,0.2,0.8,0.3881416260754378,0.013729073311821719,0.16796906542731918,0.7999999420661569,-1.8737889316691747,True
0.4,1,Group2+I0,25.13,0.64,0.2,0.9,1.2288845376256277,0.0007258355725681122,0.10901159210520375,0.8950873408882754,-3.336478862955329,True
0.4,2,Group3+I0,20.94,0.64,0.2,0.6,1.999717578290841,0.15346456547773726,0.4892738981436774,0.5999463639587856,-0.7744201349864185,True
0.4,2,Group3+I0,20.94,0.64,0.2,0.7,0.9757273010005328,0.04752348434215016,0.30942225172254817,0.6999994356261209,-1.180011300641389,True
0.4,2,Group3+I0,20.94,0.64,0.2,0.8,0.3618108345635639,0.012665115485565596,0.15938880532069213,0.7999996182709875,-1.9456065396676907,True
0.4,2,Group3+I0,20.94,0.64,0.2,0.9,0.1668488836543593,0.0022264719341169585,0.06961454554817893,0.8973744137254134,-3.3693708379599245,True
0.4,3,Group1+I1,25.13,0.64,0.2,0.6,1.982521533900952,0.18758774083238455,0.4791759174939382,0.599993851525362,-0.7449858701149482,True
0.4,3,Group1+I1,25.13,0.64,0.2,0.7,0.869063350815562,0.0568848856819404,0.29060791120838986,0.6999993239753223,-1.1339005853386601,True
0.4,3,Group1+I1,25.13,0.64,0.2,0.8,0.3465673563874042,0.014118030877680047,0.15870113907309083,0.7996487026154726,-1.8755589173188965,True
0.4,3,Group1+I1,25.13,0.64,0.2,0.9,0.14399556124208704,0.0022710413079118923,0.07151783364292731,0.8947579632321906,-3.439986381852457,True
0.4,4,Group2+I1,20.94,0.64,0.2,0.6,1.890522256085732,0.15645699436153462,0.48267710183079693,0.5998629426160155,-0.7727231138020524,True
0.4,4,Group2+I1,20.94,0.64,0.2,0.7,0.9487527048168805,0.04786404293572967,0.3054747179966378,0.6999989092815911,-1.1811235429163167,True
0.4,4,Group2+I1,20.94,0.64,0.2,0.8,0.3362337437876826,0.012912340654616664,0.15208713191877501,0.7999937101645715,-1.949580133134204,True
0.4,4,Group2+I1,20.94,0.64,0.2,0.9,1.0317851790479764,0.0005812570539304175,0.08968047186256158,0.8973424516539469,-3.3005297897326087,True
0.4,5,Group3+I1,17.95,0.64,0.2,0.6,1.9879515766648634,0.1457110143558832,0.47857741234566886,0.5999999102681487,-0.7929134871316025,True
