wave_name,sa1,sa2,sa3,sa4,sa5,sa6,sa7,sa8,sa9,sa10,sa11,sa12,sa13,sa14,sa15,sa16,sa17,sa18,sa19,sa20,sa21,sa22,sa23,sa24,sa25,sa26,sa27,sa28,sa29,sa30,sv1,sv2,sv3,sv4,sv5,sv6,sv7,sv8,sv9,sv10,sv11,sv12,sv13,sv14,sv15,sv16,sv17,sv18,sv19,sv20,sv21,sv22,sv23,sv24,sv25,sv26,sv27,sv28,sv29,sv30,sd1,sd2,sd3,sd4,sd5,sd6,sd7,sd8,sd9,sd10,sd11,sd12,sd13,sd14,sd15,sd16,sd17,sd18,sd19,sd20,sd21,sd22,sd23,sd24,sd25,sd26,sd27,sd28,sd29,sd30,sa_max,sa_avg,sv_max,sv_avg,sd_max,sd_avg,pga,pgv,pgd,epa,epv,epd,pa,pv,pd,ic
RSN76_SFERN_MA3130,0.202856021628258,0.294308257725276,0.282364331964998,0.302312033451192,0.347214914369336,0.177523137036712,0.337248550140812,0.147841603469644,0.113144932655658,0.15332969192565,0.137427951440377,0.150033708553192,0.135758275249164,0.158310113319584,0.108374369981638,0.0884077314439352,0.091842319969704,0.138626717646301,0.190221391002453,0.211812451771161,0.173135753198068,0.128116575526895,0.0988954870509119,0.10160406771144,0.101737391985982,0.100608315599132,0.0951139495000436,0.104678886624609,0.107274472523186,0.103924290009383,0.00254858683546718,0.0089213691076343,0.0122772896549913,0.0191466671721015,0.0260997238431958,0.0140893144296469,0.0371978132050226,0.0193087000885959,0.0171703606250092,0.023799520082877,0.0215231121327366,0.0259111510083673,0.0290422111019643,0.0362073191117302,0.0254162899580649,0.0206930290840768,0.0250114921613323,0.039391943273871,0.0573857833429458,0.0684333787821648,0.0627135657686661,0.0455802991459249,0.0360822526362583,0.0367641742399651,0.0402413837249943,0.0388927613968487,0.0406566183261855,0.0457845153911841,0.047186259056801,0.0469060782522753,5.51408195086696e-05,0.000296596558757424,0.000609995175891372,0.00123303037571919,0.00210337896502513,0.00158996892690209,0.00436711249752135,0.00263565816678453,0.00262411133487353,0.00425664464592134,0.00377108382583549,0.00542388527436218,0.00630873842121091,0.00859210257638162,0.00701990281219879,0.00669302463590761,0.00780709257341186,0.0125892621325714,0.0187385644465961,0.0229467214454276,0.0208559815215779,0.0165449782882639,0.0142298544791641,0.0155377434137663,0.0176167803390961,0.0172176696334459,0.0171396439970769,0.0178635476463752,0.0196667483958014,0.0206181369594785,0.380979322723717,0.153814637781741,0.0689683555513325,0.030993965393724,0.0229936477322466,0.00953008625988888,0.0767671436,0.023961544697671,0.0211347311977838,0.0794292323440318,0.0091987081281232,0.00738192743857926,0.000322532228520396,2.97059251133277e-06,1.52508524317968e-07,0.000801659528385531
RSN77_SFERN_PUL164,28.5369084637922,34.5910686863502,29.6123503615026,37.4009685531681,20.0655651332511,7.44028995350878,9.54963972013609,10.3911751751624,13.7140379484912,14.1608395849816,14.1665623289766,13.3506271773488,11.904279839949,10.9338254116546,11.4101408966643,10.0475825878852,8.75397148906318,7.21120759793912,6.05471313296643,5.18840341674792,4.61777914970862,4.0900505714769,3.61158635471572,3.18246113572983,2.83022908522841,2.81459830916885,2.84201217075,2.65192981662018,2.38939724675048,2.14516860044056,0.414297209325772,1.02069355367112,1.31442386128486,2.30820713452673,1.60251098754773,0.818607453776355,1.09046371383049,1.22389960338526,1.9054399296978,2.35573435911405,2.29745347034547,2.57872236938051,2.64322166079907,2.65795416277898,2.67363995766854,2.80284643427231,2.5089282377134,2.13502743894562,1.86892872884398,1.83812287861186,1.7922958641807,1.73754283545793,1.67394475601289,1.63602305148096,1.60568210958338,1.56776517241217,1.52283624495697,1.47274850916195,1.41949220327434,1.36464040884941,0.00721073151443083,0.0349773794669458,0.0676491362831504,0.151524387111967,0.127022078887846,0.0679045819242067,0.118486690079084,0.168356446698054,0.28086300422507,0.358667968956755,0.434013905389327,0.486739735716304,0.509288392604082,0.542156208254437,0.649898587730936,0.651216307585451,0.640358907827685,0.590882441650979,0.552544035302327,0.524595203355135,0.514657574322423,0.500406823116741,0.482873760408866,0.463294004817949,0.448120382361669,0.480603445076849,0.523208399916126,0.525401227272671,0.507901932113683,0.488607180534161,44.1264541295077,10.8193791630546,2.8160090003794,1.76818033018812,0.679884369499192,0.388265268726745,11.9465626,1.14385913424776,0.390042625502027,8.34056762411555,0.767978095308237,0.188155179484215,0.394926777792545,0.00917785029396615,0.00342044147538221,0.724944312520996
RSN78_SFERN_PDL120,6.78363487721502,4.78861969885494,3.4217522253903,3.10658775529514,3.41769753041727,3.14195236329577,2.48809580321503,2.1156593901348,3.78060136216615,1.89612708785894,2.33143492593831,2.80462508957129,2.08118620104824,2.48203374995863,2.65291870784436,2.56859693289133,2.26000005234097,1.9986743582617,1.75479039490074,1.62866705871636,1.15184699512402,0.919335115999171,0.772619884917612,0.73284459090078,0.674296872941508,0.522005648950212,0.422349528617933,0.370793554895779,0.32066465742898,0.304958373850026,0.101557153526732,0.144379212600791,0.140267341500419,0.183176992473186,0.27504298904095,0.276780336291318,0.296836939649243,0.29164551153366,0.532597631799031,0.306146512486221,0.389635725627947,0.523424979076529,0.403326504518766,0.55699440034624,0.625193239381221,0.638124841811412,0.623219950134372,0.58494419006517,0.559610317827157,0.530715654577578,0.435525865722034,0.375046869595896,0.355010138961021,0.333570769642641,0.32380652879707,0.281373122066252,0.253646006064824,0.226896443478133,0.217689391078456,0.210953032499364,0.0017325255910347,0.00483812472775333,0.0077889446003837,0.0125537738972849,0.0216907857347501,0.0287436147108751,0.0307457828879436,0.0341288534781928,0.0776736877458128,0.0477574142618184,0.0711543091795658,0.101876827472481,0.0887794648594551,0.122669529297964,0.150569282776554,0.16583500413121,0.165954734469669,0.163169972531799,0.161149380028865,0.165778633833309,0.129510684352407,0.113670539490313,0.104574250652739,0.10811344334381,0.108073673213406,0.0901398824006693,0.0762616356957184,0.0717467599813169,0.0689725565483729,0.0687518677914604,6.7836348772149,2.0286964602975,0.640907471855385,0.359302337417011,0.17649503251133,0.0839786284165883,1.09813018,0.136845663281404,0.0442294277108969,1.06698952107383,0.156543057424682,0.0265585327127107,0.050791525590802,6.7204817118635e-05,4.0239726574012e-06,0.0685040098159829
RSN79_SFERN_PAS000,3.25943453741109,1.75185266236368,3.2959431175169,3.49360945968864,2.04262187123868,2.28667860328624,1.44576906489392,2.67015727412589,2.47188116186734,1.30479991580287,0.931473935822137,1.21989644775317,0.863811535018988,0.635672984044568,0.620332754649943,0.747321770948866,0.886159701565814,1.01706109775087,0.951064991738057,0.774790319542336,0.651581672032046,0.528704877375403,0.385063186339884,0.269937151901624,0.211330127157992,0.189627504912484,0.207933850588831,0.229695257787929,0.267299253285716,0.307550073906587,0.046930305281705,0.0466121965442873,0.145503992280915,0.213502480545501,0.157227374622381,0.217830199430139,0.164848962202544,0.334044852343828,0.377156651771479,0.236322125751124,0.165641861204086,0.222557535945648,0.183559952366196,0.145641832267087,0.151131845298864,0.195042871080362,0.253804614874364,0.300965685369871,0.279293843362573,0.240960027317319,0.231227294110646,0.212376721986285,0.171607234935039,0.133418539694276,0.12995779731431,0.126522672106986,0.128153202046189,0.133748768601534,0.138810890239371,0.155889269898676,0.000820491921444045,0.00178637184049471,0.00748546129093897,0.0140640378330959,0.0130209300526619,0.0207232287893972,0.017757821309068,0.0434405380395278,0.0509609161072471,0.0332796203727372,0.0281096821490665,0.0439527954270083,0.0375412329073667,0.0322196771902307,0.034532264898764,0.0475136300514352,0.0640511839429903,0.0845481425157201,0.0881598170972144,0.0798431833673083,0.0742851066355059,0.0664671823763541,0.0520345244969899,0.03932547569388,0.0337047475076203,0.0348285645192099,0.0409328037254799,0.0483388708455787,0.0598579304133478,0.0701541241480857,4.32781513871114,1.22584921226403,0.420851405401202,0.186519812974037,0.0890674131998043,0.0411585592773553,0.955481478,0.076407534467782,0.0229007088197231,0.886034277040163,0.0719409444514095,0.0194482476716658,0.001999085040094,1.02204493463082e-05,8.37306009573584e-06,0.050654953305173
RSN80_SFERN_PSL180,2.09402718136164,4.277769599422,2.39016613081765,1.53247836680436,1.03783558117784,0.701723963027882,0.830821184752288,1.03422527561655,0.762658812094817,0.791182189421053,1.03026516361305,0.867594924234946,0.56768950632253,0.376722791924493,0.291858457533592,0.235887406158346,0.188577957841499,0.210025266933265,0.256723566933312,0.244053981219382,0.201036361615638,0.164595162884714,0.121832174913871,0.097278329540548,0.0754117383007537,0.0638924051377157,0.0540582534287744,0.0455547894617561,0.0406795127083812,0.0363649729660934,0.0251199199027568,0.133934711440918,0.115192624748358,0.0940754164036966,0.0809111314018449,0.0703220404504085,0.0869824426844008,0.140558597706688,0.130392863275093,0.121912335646428,0.189015487085673,0.175757510196712,0.140961975332976,0.101728180734235,0.088643441108288,0.083948091556118,0.0842799209477913,0.0843028162700759,0.0874751237961596,0.0857333117588951,0.0813407588103365,0.0764658856424481,0.0746914418258171,0.0733110357362539,0.0722190916544747,0.0712936551752387,0.0704378444638599,0.0695921306855855,0.0687308102326351,0.0678524658143775,0.000533251770413984,0.00435333401089637,0.00544697328138372,0.00620736514126394,0.00656727309540005,0.006408822651056,0.0103253976480277,0.0167695345474663,0.0155970442996171,0.0199928064899941,0.0315910292789617,0.0315675004631747,0.0242130439326528,0.018739973555305,0.0166906512787262,0.0153710070055145,0.0138814723265295,0.0173261148865055,0.0235867003302959,0.0248504357894099,0.0225979804234723,0.0199838638136436,0.016181724863772,0.0139461465517355,0.0116796482529591,0.0106644531084722,0.00970171445160126,0.00874185325721758,0.0082780353842445,0.00851994423108497,5.5953063464798,0.742248547120986,0.227735191420146,0.0956407454418693,0.0324607640673042,0.014620341338219,0.934368456,0.05800617441612,0.0062770099058534,0.798106476504955,0.0393010456242661,0.00322739573341899,0.0102110866626509,7.13530974332714e-06,1.78521996013127e-07,0.0183877647602934
RSN81_SFERN_PPP000,3.35195454130485,2.93369495447772,1.86454785483389,2.58618856179693,1.7742026251,1.01678427504057,0.87725789043517,0.587398211332229,0.611601669559955,0.460346397609716,0.491526741729438,0.584583017628308,0.35006445433469,0.272393728528209,0.418893302841235,0.533870415791323,0.508032952343955,0.364811192834905,0.220263451944539,0.179136768912061,0.160332586987224,0.147074717549744,0.169426948087396,0.20179745052722,0.18747904512067,0.149214532543203,0.136456738436009,0.166173086861692,0.218512859324862,0.227100995380639,0.0463588169671145,0.0978868377548174,0.0817622201097275,0.157659970296207,0.144331339611854,0.099192465441001,0.106968263416433,0.0845394752036405,0.10052570467028,0.0767653612606916,0.0826283902845242,0.118402969261418,0.0900535975149454,0.0795458249294963,0.115778750663517,0.143189967699082,0.143284872987615,0.120964026770538,0.102313199135363,0.0853831067518999,0.0797239015994401,0.0763265767124378,0.0703433989764447,0.0780747948445923,0.0735699213156991,0.0752694793399923,0.0790000087587178,0.0817281079139354,0.101294986845235,0.107650259019639,0.000845543537447725,0.00296332670633159,0.00426315706925273,0.0105477930427341,0.0111480218682693,0.00937222248529207,0.0110388944619019,0.00970419633673127,0.0122905690255742,0.0116511494729301,0.0148208580805397,0.0214568241616908,0.0144424817474786,0.0141032721513667,0.0240709179093767,0.0350298197060341,0.0380598600847651,0.0309289288365872,0.021253619568346,0.0187925396229429,0.0192492182366371,0.0194987616013928,0.0221794630126472,0.029324317706356,0.0299346347485181,0.0259691498356204,0.0274449685516679,0.0354330346750411,0.0491496421828145,0.0545481036026481,7.2043458414223,0.764367130071338,0.163872826892026,0.0954779863397996,0.0545862864686088,0.0200603831621822,1.0209493,0.0499526822158,0.012452283477956,0.804095446778451,0.0329787051508569,0.012505058943925,0.0509403025172121,2.97225868882499e-05,9.32865350749135e-08,0.0208689618445317
RSN82_SFERN_PHN180,0.483817636071312,0.862205299044981,1.77792307936224,0.823112794547031,0.721415197355693,0.756891660284092,0.748981393781041,0.699792333363876,0.688722877914669,0.870500482006049,0.605750934124928,0.59548225533251,0.609860260141671,0.596019268639057,0.515500450431417,0.584933628329563,0.559184218862882,0.669245870650784,0.714985300165948,0.712242140172796,0.910299748624827,0.745919388746725,1.03198860661306,0.933436187904958,0.825794938498614,0.571298235675067,0.640977974864956,0.560649815598352,0.585476837343562,0.698076747305627,0.00602801962102674,0.0232072290073898,0.0800340826636874,0.0551655188231615,0.0545523891191228,0.069352301020696,0.0748566792936235,0.075895857545994,0.0882090036265408,0.133857917133052,0.10132542015057,0.112738152583381,0.1210904606022,0.123449858710326,0.115243179976746,0.154915490842808,0.13422405943246,0.170107560794225,0.211560085609301,0.221832570548424,0.294692106705278,0.260041963016181,0.373557972430741,0.352698000399984,0.333952292065657,0.233646138840645,0.259189173982797,0.241836214204469,0.284660703609685,0.346938985771172,0.000122018465630964,0.000873832381274337,0.00404310707112739,0.00333060678019679,0.00457163346224119,0.00690603449819766,0.00929656048242412,0.0113449544056753,0.0141361925396631,0.0220541916972208,0.0185309802497115,0.0216840968230787,0.0261192913565522,0.0295382138085674,0.0293215319884814,0.0378606836432905,0.0409545095442028,0.0548331611133697,0.0652789944171903,0.072041192236406,0.101541722671151,0.0912911303932628,0.138078519517399,0.135983625134574,0.130522706285603,0.0976345605629199,0.118159400939743,0.111377397012442,0.124761917099385,0.15915832712433,1.89695775471527,0.730116189303574,0.434765294630153,0.166550245556697,0.165482950739245,0.0542861987699978,0.264169878,0.0711939339868176,0.0484343414545207,0.302599099318353,0.0380671616141556,0.0427827288341006,0.00882697501969492,3.12690725350398e-05,1.31159047432301e-07,0.00747665892982421
RSN83_SFERN_PUD055,1.72798567077103,3.23048302106538,0.940159779055189,1.75031583590269,1.55434306736842,1.37417203125198,1.39126530037585,1.19671684427855,0.956732001397097,0.712206038554626,0.512846780203831,0.365313304551516,0.36376892222592,0.354880891991482,0.332327943327445,0.240992207088587,0.213862230116069,0.19092562749714,0.201621004642338,0.236865235379731,0.199966397490244,0.133969378779483,0.126965156555553,0.13849048114349,0.154720290825546,0.124048212333997,0.117839292908695,0.159557584241665,0.146751035168764,0.137666625775416,0.0240777268919303,0.101275883545891,0.0447813115425296,0.115588373557616,0.127462023039349,0.125824740819132,0.159249561915834,0.161537259354823,0.145513449629745,0.119231839783599,0.0938584123647793,0.0712075478578978,0.0786992704148433,0.0903601503946804,0.0866868508962691,0.0728830392441309,0.0610617285346914,0.0604163323052424,0.0645044938087948,0.0778644335753125,0.0670729708602697,0.0543957889178188,0.0533993766578064,0.0544006208245358,0.0602854392685882,0.0646186109962857,0.062232850506888,0.069953642285498,0.0666483590537073,0.0638345482012051,0.000439240773396292,0.00328304442111916,0.00214442944023531,0.0070852654316354,0.00984832418560666,0.0125203694067626,0.017266289678047,0.0193672697978347,0.0196116073556472,0.0180089083956865,0.015688703536306,0.0133269833657736,0.0155705523221134,0.0176161672278685,0.0189395300937284,0.015581777245865,0.0156585433058667,0.0156316661268721,0.018395070592384,0.0240149129560102,0.022355635767114,0.0164443813643647,0.0169586385617267,0.0201402153678983,0.0245218351703912,0.0211639870509546,0.0217977201743428,0.0317213969309022,0.0313021965281769,0.0314257459688532,3.46060414897089,0.633987592644568,0.185155533204667,0.0817580636164281,0.0324000682597497,0.0167291019859919,0.721461496,0.0467949173566,0.0195832865891475,0.564233040758985,0.0287283829765039,0.0110492904455592,0.018353248699828,3.20464987152293e-05,6.85686505993984e-07,0.00925766363471649
RSN84_SFERN_SDC000,0.0893861790969233,0.168415632874851,0.111189585613827,0.164577754478445,0.268387037766997,0.258068717906447,0.170080291400164,0.194613194044169,0.130045711302492,0.10981125705702,0.0944184536211419,0.0913276927779472,0.132967761274833,0.147659721871454,0.120430681270946,0.0993147132010593,0.135248270172433,0.0933523646617236,0.0623447303864384,0.0626905498557543,0.0742247227344731,0.0744313816484297,0.0661294682021584,0.0582988874291704,0.0721273414697456,0.0693885942082054,0.0520195323297112,0.0376727869123961,0.0325716259118551,0.0367503315228671,0.00105674488184156,0.00456473552825286,0.0045499555657976,0.00974232714019298,0.0201729527279647,0.0241583421172619,0.0184306007404416,0.0223608412592205,0.0184690587966284,0.0168349244573609,0.0164343337734099,0.0167684911252476,0.0275134167421864,0.0322978150274298,0.0280289306469103,0.0251159535774346,0.0360006052291211,0.0252377702671324,0.01824464473749,0.0197482470776674,0.0242796821904511,0.0277635046461719,0.0295862072950081,0.0268007979313712,0.0269594909877623,0.0250042348078743,0.0214848208616514,0.0162324958561814,0.0142040694792412,0.0144613204806667,2.62476688046838e-05,0.000163008942169485,0.000285116238722514,0.000710380264539404,0.00178677213723076,0.00240964127629702,0.00216592770140371,0.00337982334326949,0.00295334608930957,0.00305960812439657,0.0033210892895414,0.00362450087045445,0.00588402535654118,0.00802082151434761,0.00752376384447304,0.0073435576409717,0.0109186665365163,0.00880590064871255,0.00697801053771295,0.00776408181728598,0.00984780772240034,0.0108333412126664,0.0107327956842216,0.0101411735052471,0.0123324682345563,0.0122419397755297,0.0102942100426173,0.00930799406657145,0.00947362368542064,0.0102230443076003,0.274880581201331,0.108813691601508,0.0360006052291211,0.0201500379649414,0.0126436723035291,0.00627682968124607,0.0591745168,0.0140202533710477,0.0137762763359905,0.0489272956961526,0.00687956061304278,0.0058211511224748,0.000190386187960419,2.95725778190959e-06,8.31016064552219e-08,0.000390089312233012
RSN85_SFERN_SJC033,0.877098987195797,1.47843012404683,1.70785069381905,1.23138373298272,1.27013065103371,1.30836392028953,1.31095686123404,1.11718870110881,0.760758093548722,0.943379127667958,0.648987118102137,0.672378451644516,0.576311138969522,0.645198989305647,0.575117826569795,0.375809934714977,0.285773644491937,0.240785740299573,0.229502538465946,0.217790127555827,0.175887713081125,0.216161081993821,0.254273368912489,0.183359042474318,0.198690280898522,0.214692139434296,0.169701266167202,0.127764685025416,0.0833271809668134,0.0731684765090564,0.00935515933609526,0.045670574182938,0.076836016691056,0.0814265624414193,0.0970865362749786,0.129803793865203,0.135506371054048,0.144212677972178,0.106501629949642,0.154042356978736,0.117399301837327,0.1313621803995,0.130840624263364,0.148008939193073,0.139210716203162,0.103402019647473,0.0869951029008011,0.0734505207933062,0.0777461244214573,0.0778884299584476,0.0702209949594624,0.0902557180922802,0.101789445662784,0.0817396621501962,0.0893918354372831,0.110880075151838,0.0862142667342665,0.0785290616881159,0.0663561754258331,0.0597015339306879,0.000221484424289402,0.00149222970665259,0.00389278037512759,0.00497263268427718,0.00805524584596918,0.0119297631638089,0.0162251893409802,0.0181267150591905,0.0155490626252541,0.023938490928984,0.0198528285749655,0.0245974741981999,0.0245404382093921,0.031884276324792,0.0326095769385098,0.0241911570590566,0.0209689671255875,0.019539808626957,0.0211909012232811,0.0222895635755005,0.0193592002706271,0.0267745700370685,0.0343658235521484,0.0270833345054843,0.0318096432409153,0.0371434479260226,0.0313677454991641,0.0258261774696596,0.0182456140734357,0.0172144119280848,2.56759840442822,0.624360604081972,0.195424906374633,0.0979346338338552,0.0378611470551775,0.0205453862879734,0.424018854,0.036756928971322,0.012679599577388,0.385128931168522,0.0348643677561588,0.00806868809658355,0.000448696349164014,3.93501528716978e-06,2.63179603081688e-06,0.0313213501475154
RSN86_SFERN_SON033,0.294368317925507,0.468440695517557,0.375763930725874,0.401758194851995,0.336958311550345,0.339248677768902,0.370749660403046,0.31089162279989,0.384841381491207,0.292497581380575,0.367329266155896,0.300625646710608,0.221324676965689,0.207822469965414,0.214048785525846,0.149003650154256,0.211315884037632,0.200091111168013,0.255280460164565,0.308324306567515,0.180962388538284,0.112876289716979,0.0956724149466658,0.0947455503859343,0.095975262441818,0.10979950819742,0.120465009474011,0.123607905274954,0.114308923440211,0.102722404512941,0.00390504542965793,0.014026132845117,0.0165765743632362,0.0273593227071294,0.0226674770556514,0.0317293904308868,0.0399526333546893,0.041452755463575,0.054740589654398,0.0444136551515978,0.0625411892733481,0.0566925615032008,0.0500470190322384,0.0462469898696711,0.0517750600867318,0.0386256261438158,0.0587661814432746,0.0564357723209264,0.0748104167040145,0.0995360650778008,0.0645574203324481,0.0423018244044609,0.0353528622936116,0.036542636514606,0.0450449680204727,0.0519002779304017,0.0590942312185226,0.0604060188256995,0.060113866842574,0.0620180931435,7.55538825577368e-05,0.000478376634141068,0.000849260122816185,0.00164609628055092,0.00210137343873684,0.00313552522869612,0.00453788959190001,0.00511406588666314,0.00788214648034378,0.00731136463558277,0.0114004568914954,0.0110689817321891,0.00967429963091974,0.0105525993964447,0.0124658754462911,0.00975168777532075,0.0158129066515411,0.0165513198927523,0.0230778352339533,0.0317065990205895,0.0207400694134025,0.0144158808633634,0.013459334472384,0.0145194465098647,0.0159496860695501,0.0188959428145083,0.0229074221779685,0.0250239410594454,0.0253634913844492,0.0227206777254411,0.610439714434246,0.243199031529194,0.100249242895371,0.0460233874230091,0.0317065990205895,0.0123113280905196,0.128178904,0.0261341649119104,0.04815449466814,0.11875032066297,0.0157674050919658,0.00691986294048126,0.000402020510092292,1.08480663754561e-05,2.53497793599064e-06,0.00201466642133077
RSN87_SFERN_SAD003,5.96070864294736,8.52960058393381,3.27080802949951,1.48451322648709,0.664912012238795,0.740510282988017,0.774254661121288,0.603208266552116,0.320182468103438,0.251253010347088,0.195114062526161,0.343966403311048,0.288738679656039,0.261052381617544,0.188421218664287,0.218515218118514,0.255078120415104,0.225752163227716,0.212518398612005,0.150807701106843,0.116756953619577,0.120524146012984,0.146859659386845,0.176418807130866,0.180740003238995,0.145291651496402,0.128781052495348,0.129989015281167,0.133245760703504,0.14080414288923,0.0881976196374782,0.273083291716915,0.163016648806981,0.0973841644747265,0.0638471109815981,0.0675344911925738,0.0973617530821885,0.0843108616176825,0.0776924550054611,0.0590925675650729,0.0495032000049114,0.0718403184863679,0.0694147467004612,0.0678765843650138,0.0628790431542667,0.0747113541941703,0.0805443162961126,0.0681940516067056,0.0650545917429027,0.0582892640456783,0.0543172654658745,0.0531123276240172,0.0529646129031374,0.0647648486319553,0.0694990822427671,0.0588702647888804,0.0538939049945768,0.0583075714246841,0.0621117893476435,0.0657484717582049,0.00151788459415532,0.00864028862196519,0.00749729128297228,0.00598329724108946,0.00412910211627694,0.00666504506935821,0.00949245234702357,0.00988794658010213,0.00673328970871586,0.00656890332614071,0.00623753139732201,0.0128623715076168,0.0123562936461522,0.0126192164395053,0.01116288958569,0.0147330128510143,0.0193096380846778,0.0183365479568252,0.0187793444092451,0.0157719214809276,0.0140245183301447,0.0158484455823671,0.0199824074524006,0.0270315375191367,0.0283735029057554,0.0260235281482022,0.0246733757727033,0.0272455016313369,0.0300323382179328,0.0330259293097287,10.1080923056784,0.802404130272179,0.273083291716915,0.0749070407801202,0.0330259293097287,0.0144984537758578,1.51823658,0.04751532809954,0.00926067659641341,1.07709209899564,0.0233747971616197,0.0119668984409193,0.0759209218593705,4.48415582427961e-05,1.10986478662003e-06,0.0294590436407698
RSN88_SFERN_FSD172,10.5029711295398,3.5134318485834,2.59804803739096,2.83010961647824,2.13786874916608,1.55196622996929,1.27882500350981,1.5217954218299,2.36606891180016,2.40003915148152,1.6082399774335,1.3677041759415,0.771192705422378,0.664126776048343,0.519305786567985,0.459440557527689,0.564538478235981,0.467437007977125,0.673608999385287,0.604843867459782,0.543436270526479,0.569946821709881,0.485993368402343,0.620437713886659,0.54786381340294,0.429061176475717,0.377715154433551,0.343441053609006,0.396689448152384,0.467122980702693,0.156304699114582,0.104487035035516,0.117310361358295,0.178781131143573,0.169456486783987,0.162560211270154,0.142346977559005,0.211075933251624,0.322263548745713,0.374699013402929,0.27126012700763,0.254138859164269,0.177936971027288,0.159509416451868,0.157387687663643,0.113922901377154,0.148008997195748,0.178415084973111,0.202539995131411,0.201782003791471,0.155488871800014,0.198030355915606,0.175339194482972,0.230145106930075,0.204157773633966,0.167874642744891,0.152043093017572,0.142212534944448,0.192177015519546,0.233257563189886,0.00267095531743133,0.00353939874920226,0.00596062573040044,0.0115516667124784,0.013399823566279,0.0139444679604586,0.0155970400234103,0.0249924127681323,0.0489474897687124,0.0612855130776385,0.0486032624321375,0.0506118628737462,0.0320744318414898,0.0318844826984634,0.0283544335272508,0.0303533242389702,0.0410877178142139,0.0397734598485587,0.0634777760769119,0.0617377223608087,0.0583014622088056,0.0682622405363645,0.0622386457831648,0.0873659474355011,0.090023882512282,0.0770372889752746,0.0736054117376287,0.0686855511256493,0.0874814142343265,0.111263253731068,11.1698536712034,1.28222107862745,0.418332586132859,0.182864717280608,0.111263253731068,0.0454586950888612,1.51777304,0.107383686123119,0.0915716828895412,0.969936010062587,0.0664387538310202,0.0523342016350764,0.073322961468776,8.54479667977419e-05,6.66004240102406e-07,0.0142587014714784
RSN89_SFERN_TEH090,2.12280196753432,1.80616327517025,1.33563332402125,0.801564385372246,0.470120946515832,0.41303233246943,0.194614160156234,0.101645642102643,0.0967792541923407,0.0726226613178095,0.0701593830834598,0.0651705221371731,0.074452800943451,0.103775531716983,0.0736993938275232,0.0599752996793684,0.0548940488295776,0.058841712681096,0.0716529429682352,0.0791066537123291,0.0970356541978231,0.0976257176495875,0.0804158620770817,0.0743715049754075,0.0718468063057624,0.0702880818102082,0.0675752527823745,0.066051087698813,0.0627148424478327,0.0632013315301097,0.0319331639812627,0.0561216437109685,0.069790613153319,0.050650451526488,0.0486108548278381,0.0440877412029766,0.0310569604159378,0.0224453864232726,0.0176471379009137,0.0184861215513438,0.0209934287444729,0.0235242645302929,0.0254044445021248,0.026485018193968,0.0269325692792287,0.0268032699649707,0.0262341800558115,0.0253572199430156,0.0242778767244794,0.0258099750929703,0.0359792677732655,0.0344678797606624,0.0329307636921665,0.0354107662079238,0.0354820500254698,0.0334147538654107,0.0299691740811605,0.0310081406418728,0.031193556838343,0.0350333644510511,0.000533441122687478,0.00183028495990158,0.00300413472336614,0.0033013471920554,0.00301825039114479,0.00387801770569771,0.00241388969781382,0.00187626095333561,0.00227969967465076,0.00218364449493765,0.00205968297485151,0.00235273209169731,0.00359691212271603,0.00563479814801038,0.00473187155936284,0.00387627737339797,0.00500801943175501,0.00559685189675357,0.007701145771702,0.00946357400643006,0.0124331595425466,0.0137195843566825,0.0126816218394104,0.0129266614675498,0.0136392107936647,0.0144807587723804,0.0151184851618112,0.0159442218786541,0.0163852409256899,0.0176650140674982,2.34889640582915,0.282054835061809,0.0715214824992347,0.0312786220521206,0.0176650140674982,0.00704914112390549,0.502680612,0.02245799228974,0.00524199262251421,0.356554496407885,0.00930451411525368,0.00635094624829266,0.0126719075240769,4.10678689487188e-05,3.52674534598662e-07,0.00239261241892839
